縣市,行政區別,鄰里,區域別代碼,縣市長候選人1＿候選人名稱,縣市長候選人1＿黨籍,縣市長候選人1_得票數,縣市長候選人2＿候選人名稱,縣市長候選人2＿黨籍,縣市長候選人2_得票數,縣市長候選人3＿候選人名稱,縣市長候選人3＿黨籍,縣市長候選人3_得票數,縣市長候選人4＿候選人名稱,縣市長候選人4＿黨籍,縣市長候選人4_得票數,縣市長候選人5＿候選人名稱,縣市長候選人5＿黨籍,縣市長候選人5_得票數,縣市長候選人6＿候選人名稱,縣市長候選人6＿黨籍,縣市長候選人6_得票數,縣市長候選人7＿候選人名稱,縣市長候選人7＿黨籍,縣市長候選人7_得票數,縣市長候選人8＿候選人名稱,縣市長候選人8＿黨籍,縣市長候選人8_得票數,縣市長候選人9＿候選人名稱,縣市長候選人9＿黨籍,縣市長候選人9_得票數,縣市長候選人10＿候選人名稱,縣市長候選人10＿黨籍,縣市長候選人10_得票數,縣市長有效票數A,縣市長無效票數B,縣市長投票數C,縣市長選舉人數G,區域縣市議員候選人1＿候選人名稱,區域縣市議員候選人1＿黨籍,區域縣市議員候選人1_得票數,區域縣市議員候選人2＿候選人名稱,區域縣市議員候選人2＿黨籍,區域縣市議員候選人2_得票數,區域縣市議員候選人3＿候選人名稱,區域縣市議員候選人3＿黨籍,區域縣市議員候選人3_得票數,區域縣市議員候選人4＿候選人名稱,區域縣市議員候選人4＿黨籍,區域縣市議員候選人4_得票數,區域縣市議員候選人5＿候選人名稱,區域縣市議員候選人5＿黨籍,區域縣市議員候選人5_得票數,區域縣市議員候選人6＿候選人名稱,區域縣市議員候選人6＿黨籍,區域縣市議員候選人6_得票數,區域縣市議員候選人7＿候選人名稱,區域縣市議員候選人7＿黨籍,區域縣市議員候選人7_得票數,區域縣市議員候選人8＿候選人名稱,區域縣市議員候選人8＿黨籍,區域縣市議員候選人8_得票數,區域縣市議員候選人9＿候選人名稱,區域縣市議員候選人9＿黨籍,區域縣市議員候選人9_得票數,區域縣市議員候選人10＿候選人名稱,區域縣市議員候選人10＿黨籍,區域縣市議員候選人10_得票數,區域縣市議員候選人11＿候選人名稱,區域縣市議員候選人11＿黨籍,區域縣市議員候選人11_得票數,區域縣市議員候選人12＿候選人名稱,區域縣市議員候選人12＿黨籍,區域縣市議員候選人12_得票數,區域縣市議員候選人13＿候選人名稱,區域縣市議員候選人13＿黨籍,區域縣市議員候選人13_得票數,區域縣市議員候選人14＿候選人名稱,區域縣市議員候選人14＿黨籍,區域縣市議員候選人14_得票數,區域縣市議員候選人15＿候選人名稱,區域縣市議員候選人15＿黨籍,區域縣市議員候選人15_得票數,區域縣市議員有效票數A,區域縣市議員無效票數B,區域縣市議員投票數C,區域縣市議員選舉人數G,平原縣市議員候選人1＿候選人名稱,平原縣市議員候選人1＿黨籍,平原縣市議員候選人1_得票數,平原縣市議員候選人2＿候選人名稱,平原縣市議員候選人2＿黨籍,平原縣市議員候選人2_得票數,平原縣市議員候選人3＿候選人名稱,平原縣市議員候選人3＿黨籍,平原縣市議員候選人3_得票數,平原縣市議員候選人4＿候選人名稱,平原縣市議員候選人4＿黨籍,平原縣市議員候選人4_得票數,平原縣市議員候選人5＿候選人名稱,平原縣市議員候選人5＿黨籍,平原縣市議員候選人5_得票數,平原縣市議員候選人6＿候選人名稱,平原縣市議員候選人6＿黨籍,平原縣市議員候選人6_得票數,平原縣市議員候選人7＿候選人名稱,平原縣市議員候選人7＿黨籍,平原縣市議員候選人7_得票數,平原縣市議員候選人8＿候選人名稱,平原縣市議員候選人8＿黨籍,平原縣市議員候選人8_得票數,平原縣市議員候選人9＿候選人名稱,平原縣市議員候選人9＿黨籍,平原縣市議員候選人9_得票數,平原縣市議員候選人10＿候選人名稱,平原縣市議員候選人10＿黨籍,平原縣市議員候選人10_得票數,平原縣市議員有效票數A,平原縣市議員無效票數B,平原縣市議員投票數C,平原縣市議員選舉人數G,山原縣市議員候選人1＿候選人名稱,山原縣市議員候選人1＿黨籍,山原縣市議員候選人1_得票數,山原縣市議員候選人2＿候選人名稱,山原縣市議員候選人2＿黨籍,山原縣市議員候選人2_得票數,山原縣市議員候選人3＿候選人名稱,山原縣市議員候選人3＿黨籍,山原縣市議員候選人3_得票數,山原縣市議員候選人4＿候選人名稱,山原縣市議員候選人4＿黨籍,山原縣市議員候選人4_得票數,山原縣市議員候選人5＿候選人名稱,山原縣市議員候選人5＿黨籍,山原縣市議員候選人5_得票數,山原縣市議員候選人6＿候選人名稱,山原縣市議員候選人6＿黨籍,山原縣市議員候選人6_得票數,山原縣市議員候選人7＿候選人名稱,山原縣市議員候選人7＿黨籍,山原縣市議員候選人7_得票數,山原縣市議員候選人8＿候選人名稱,山原縣市議員候選人8＿黨籍,山原縣市議員候選人8_得票數,山原縣市議員候選人9＿候選人名稱,山原縣市議員候選人9＿黨籍,山原縣市議員候選人9_得票數,山原縣市議員候選人10＿候選人名稱,山原縣市議員候選人10＿黨籍,山原縣市議員候選人10_得票數,山原縣市議員有效票數A,山原縣市議員無效票數B,山原縣市議員投票數C,山原縣市議員選舉人數G,鄉鎮市民代表候選人1＿候選人名稱,鄉鎮市民代表候選人1＿黨籍,鄉鎮市民代表候選人1_得票數,鄉鎮市民代表候選人2＿候選人名稱,鄉鎮市民代表候選人2＿黨籍,鄉鎮市民代表候選人2_得票數,鄉鎮市民代表候選人3＿候選人名稱,鄉鎮市民代表候選人3＿黨籍,鄉鎮市民代表候選人3_得票數,鄉鎮市民代表候選人4＿候選人名稱,鄉鎮市民代表候選人4＿黨籍,鄉鎮市民代表候選人4_得票數,鄉鎮市民代表候選人5＿候選人名稱,鄉鎮市民代表候選人5＿黨籍,鄉鎮市民代表候選人5_得票數,鄉鎮市民代表候選人6＿候選人名稱,鄉鎮市民代表候選人6＿黨籍,鄉鎮市民代表候選人6_得票數,鄉鎮市民代表候選人7＿候選人名稱,鄉鎮市民代表候選人7＿黨籍,鄉鎮市民代表候選人7_得票數,鄉鎮市民代表候選人8＿候選人名稱,鄉鎮市民代表候選人8＿黨籍,鄉鎮市民代表候選人8_得票數,鄉鎮市民代表候選人9＿候選人名稱,鄉鎮市民代表候選人9＿黨籍,鄉鎮市民代表候選人9_得票數,鄉鎮市民代表候選人10＿候選人名稱,鄉鎮市民代表候選人10＿黨籍,鄉鎮市民代表候選人10_得票數,鄉鎮市民代表候選人11＿候選人名稱,鄉鎮市民代表候選人11＿黨籍,鄉鎮市民代表候選人11_得票數,鄉鎮市民代表候選人12＿候選人名稱,鄉鎮市民代表候選人12＿黨籍,鄉鎮市民代表候選人12_得票數,鄉鎮市民代表候選人13＿候選人名稱,鄉鎮市民代表候選人13＿黨籍,鄉鎮市民代表候選人13_得票數,鄉鎮市民代表候選人14＿候選人名稱,鄉鎮市民代表候選人14＿黨籍,鄉鎮市民代表候選人14_得票數,鄉鎮市民代表候選人15＿候選人名稱,鄉鎮市民代表候選人15＿黨籍,鄉鎮市民代表候選人15_得票數,鄉鎮市民代表候選人16＿候選人名稱,鄉鎮市民代表候選人16＿黨籍,鄉鎮市民代表候選人16_得票數,鄉鎮市民代表候選人17＿候選人名稱,鄉鎮市民代表候選人17＿黨籍,鄉鎮市民代表候選人17_得票數,鄉鎮市民代表候選人18＿候選人名稱,鄉鎮市民代表候選人18＿黨籍,鄉鎮市民代表候選人18_得票數,鄉鎮市民代表候選人19＿候選人名稱,鄉鎮市民代表候選人19＿黨籍,鄉鎮市民代表候選人19_得票數,鄉鎮市民代表候選人20＿候選人名稱,鄉鎮市民代表候選人20＿黨籍,鄉鎮市民代表候選人20_得票數,鄉鎮市民代表候選人21＿候選人名稱,鄉鎮市民代表候選人21＿黨籍,鄉鎮市民代表候選人21_得票數,鄉鎮市民代表候選人22＿候選人名稱,鄉鎮市民代表候選人22＿黨籍,鄉鎮市民代表候選人22_得票數,鄉鎮市民代表候選人23＿候選人名稱,鄉鎮市民代表候選人23＿黨籍,鄉鎮市民代表候選人23_得票數,鄉鎮市民代表候選人24＿候選人名稱,鄉鎮市民代表候選人24＿黨籍,鄉鎮市民代表候選人24_得票數,鄉鎮市民代表候選人25＿候選人名稱,鄉鎮市民代表候選人25＿黨籍,鄉鎮市民代表候選人25_得票數,鄉鎮市民代表候選人26＿候選人名稱,鄉鎮市民代表候選人26＿黨籍,鄉鎮市民代表候選人26_得票數,鄉鎮市民代表候選人27＿候選人名稱,鄉鎮市民代表候選人27＿黨籍,鄉鎮市民代表候選人27_得票數,鄉鎮市民代表候選人28＿候選人名稱,鄉鎮市民代表候選人28＿黨籍,鄉鎮市民代表候選人28_得票數,鄉鎮市民代表有效票數A,鄉鎮市民代表無效票數B,鄉鎮市民代表投票數C,鄉鎮市民代表選舉人數G
花蓮縣,花蓮市,主信里,0100004,徐榛蔚,中國國民黨,196,黄師鵬,無黨籍,15,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,137,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,348,11,1,張美慧,民主進步黨,37,蔡翼鍾,中國國民黨,21,吳東昇,中國國民黨,17,胡仁順,民主進步黨,32,楊華美,無黨籍,22,傅國淵,無黨籍,22,林宗昆,中國國民黨,26,洪士閔,中國國民黨,4,徐子芳,中國國民黨,33,韓林梅,中國國民黨,22,魏嘉賢,無黨籍,62,謝國榮,中國國民黨,30,,,0,,,0,,,0,33,328,13,8,笛布斯．顗賚,無黨籍,5,葉志豪,無黨籍,1,督固．撒耘,中國國民黨,0,周駿宥,中國國民黨,3,李正文,無黨籍,1,陳進德,中國國民黨,1,林資斌,民主進步黨,2,,,0,,,0,,,0,33,13,0,6,連一龍,無黨籍,2,田韻馨,無黨籍,0,程美蓮,中國國民黨,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,33,5,0,1,黃達祥,中國國民黨,37,楊哲灃,中國國民黨,37,許願神,無黨籍,37,呂啓明,無黨籍,37,蔣邦法,中國國民黨,65,歐彥志,民主進步黨,65,黃瑞文,中國國民黨,65,蔡翼陽,無黨籍,63,魏鈺晟,無黨籍,63,陳惠卿,中國國民黨,63,謝宜萱,中國國民黨,114,江如玲,中國國民黨,114,田珍綺,民主進步黨,114,潘文賢,無黨籍,13,林百瑞,中國國民黨,13,江奉宜,中國國民黨,28,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,28,李振瑋,中國國民黨,0,游政霖,中國國民黨,0,莊依婕,民主進步黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,33,320,23,4
花蓮縣,花蓮市,主力里,0100029,徐榛蔚,中國國民黨,223,黄師鵬,無黨籍,26,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,159,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,1220,34,1,張美慧,民主進步黨,145,蔡翼鍾,中國國民黨,67,吳東昇,中國國民黨,59,胡仁順,民主進步黨,144,楊華美,無黨籍,127,傅國淵,無黨籍,68,林宗昆,中國國民黨,84,洪士閔,中國國民黨,34,徐子芳,中國國民黨,111,韓林梅,中國國民黨,64,魏嘉賢,無黨籍,197,謝國榮,中國國民黨,64,,,0,,,0,,,0,53,409,6,8,笛布斯．顗賚,無黨籍,16,葉志豪,無黨籍,3,督固．撒耘,中國國民黨,5,周駿宥,中國國民黨,5,李正文,無黨籍,8,陳進德,中國國民黨,6,林資斌,民主進步黨,6,,,0,,,0,,,0,53,6,0,6,連一龍,無黨籍,6,田韻馨,無黨籍,2,程美蓮,中國國民黨,14,,,0,,,0,,,0,,,0,,,0,,,0,,,0,53,7,0,1,黃達祥,中國國民黨,187,楊哲灃,中國國民黨,187,許願神,無黨籍,187,呂啓明,無黨籍,187,蔣邦法,中國國民黨,219,歐彥志,民主進步黨,219,黃瑞文,中國國民黨,219,蔡翼陽,無黨籍,138,魏鈺晟,無黨籍,138,陳惠卿,中國國民黨,138,謝宜萱,中國國民黨,445,江如玲,中國國民黨,445,田珍綺,民主進步黨,445,潘文賢,無黨籍,19,林百瑞,中國國民黨,19,江奉宜,中國國民黨,125,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,125,李振瑋,中國國民黨,0,游政霖,中國國民黨,0,莊依婕,民主進步黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,53,396,25,4
花蓮縣,花蓮市,主勤里,0100028,徐榛蔚,中國國民黨,232,黄師鵬,無黨籍,14,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,156,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,402,14,1,張美慧,民主進步黨,47,蔡翼鍾,中國國民黨,44,吳東昇,中國國民黨,22,胡仁順,民主進步黨,34,楊華美,無黨籍,39,傅國淵,無黨籍,27,林宗昆,中國國民黨,13,洪士閔,中國國民黨,10,徐子芳,中國國民黨,20,韓林梅,中國國民黨,13,魏嘉賢,無黨籍,68,謝國榮,中國國民黨,57,,,0,,,0,,,0,31,394,8,8,笛布斯．顗賚,無黨籍,2,葉志豪,無黨籍,1,督固．撒耘,中國國民黨,0,周駿宥,中國國民黨,1,李正文,無黨籍,0,陳進德,中國國民黨,0,林資斌,民主進步黨,1,,,0,,,0,,,0,31,5,0,6,連一龍,無黨籍,2,田韻馨,無黨籍,2,程美蓮,中國國民黨,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,31,9,0,1,黃達祥,中國國民黨,37,楊哲灃,中國國民黨,37,許願神,無黨籍,37,呂啓明,無黨籍,37,蔣邦法,中國國民黨,78,歐彥志,民主進步黨,78,黃瑞文,中國國民黨,78,蔡翼陽,無黨籍,65,魏鈺晟,無黨籍,65,陳惠卿,中國國民黨,65,謝宜萱,中國國民黨,141,江如玲,中國國民黨,141,田珍綺,民主進步黨,141,潘文賢,無黨籍,12,林百瑞,中國國民黨,12,江奉宜,中國國民黨,52,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,52,李振瑋,中國國民黨,0,游政霖,中國國民黨,0,莊依婕,民主進步黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,31,385,25,4
花蓮縣,花蓮市,主和里,0100006,徐榛蔚,中國國民黨,295,黄師鵬,無黨籍,32,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,185,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,1498,44,1,張美慧,民主進步黨,111,蔡翼鍾,中國國民黨,101,吳東昇,中國國民黨,110,胡仁順,民主進步黨,129,楊華美,無黨籍,98,傅國淵,無黨籍,88,林宗昆,中國國民黨,58,洪士閔,中國國民黨,26,徐子芳,中國國民黨,204,韓林梅,中國國民黨,57,魏嘉賢,無黨籍,239,謝國榮,中國國民黨,201,,,0,,,0,,,0,37,447,9,8,笛布斯．顗賚,無黨籍,25,葉志豪,無黨籍,2,督固．撒耘,中國國民黨,4,周駿宥,中國國民黨,10,李正文,無黨籍,11,陳進德,中國國民黨,7,林資斌,民主進步黨,10,,,0,,,0,,,0,37,15,1,6,連一龍,無黨籍,3,田韻馨,無黨籍,8,程美蓮,中國國民黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,37,3,0,1,黃達祥,中國國民黨,204,楊哲灃,中國國民黨,204,許願神,無黨籍,204,呂啓明,無黨籍,204,蔣邦法,中國國民黨,215,歐彥志,民主進步黨,215,黃瑞文,中國國民黨,215,蔡翼陽,無黨籍,188,魏鈺晟,無黨籍,188,陳惠卿,中國國民黨,188,謝宜萱,中國國民黨,508,江如玲,中國國民黨,508,田珍綺,民主進步黨,508,潘文賢,無黨籍,27,林百瑞,中國國民黨,27,江奉宜,中國國民黨,226,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,226,李振瑋,中國國民黨,0,游政霖,中國國民黨,0,莊依婕,民主進步黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,37,419,37,4
花蓮縣,花蓮市,主商里,0100020,徐榛蔚,中國國民黨,135,黄師鵬,無黨籍,14,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,127,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,276,7,1,張美慧,民主進步黨,36,蔡翼鍾,中國國民黨,26,吳東昇,中國國民黨,24,胡仁順,民主進步黨,30,楊華美,無黨籍,25,傅國淵,無黨籍,9,林宗昆,中國國民黨,29,洪士閔,中國國民黨,1,徐子芳,中國國民黨,27,韓林梅,中國國民黨,18,魏嘉賢,無黨籍,28,謝國榮,中國國民黨,21,,,0,,,0,,,0,30,274,5,8,笛布斯．顗賚,無黨籍,1,葉志豪,無黨籍,2,督固．撒耘,中國國民黨,0,周駿宥,中國國民黨,0,李正文,無黨籍,0,陳進德,中國國民黨,0,林資斌,民主進步黨,3,,,0,,,0,,,0,30,6,0,6,連一龍,無黨籍,0,田韻馨,無黨籍,0,程美蓮,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,30,0,0,1,黃達祥,中國國民黨,32,楊哲灃,中國國民黨,32,許願神,無黨籍,32,呂啓明,無黨籍,32,蔣邦法,中國國民黨,65,歐彥志,民主進步黨,65,黃瑞文,中國國民黨,65,蔡翼陽,無黨籍,53,魏鈺晟,無黨籍,53,陳惠卿,中國國民黨,53,謝宜萱,中國國民黨,77,江如玲,中國國民黨,77,田珍綺,民主進步黨,77,潘文賢,無黨籍,5,林百瑞,中國國民黨,5,江奉宜,中國國民黨,32,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,32,李振瑋,中國國民黨,0,游政霖,中國國民黨,0,莊依婕,民主進步黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,30,264,13,4
花蓮縣,花蓮市,主學里,0100021,徐榛蔚,中國國民黨,218,黄師鵬,無黨籍,29,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,185,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,806,29,1,張美慧,民主進步黨,78,蔡翼鍾,中國國民黨,65,吳東昇,中國國民黨,58,胡仁順,民主進步黨,75,楊華美,無黨籍,74,傅國淵,無黨籍,40,林宗昆,中國國民黨,48,洪士閔,中國國民黨,26,徐子芳,中國國民黨,56,韓林梅,中國國民黨,37,魏嘉賢,無黨籍,175,謝國榮,中國國民黨,55,,,0,,,0,,,0,40,369,5,8,笛布斯．顗賚,無黨籍,6,葉志豪,無黨籍,0,督固．撒耘,中國國民黨,0,周駿宥,中國國民黨,2,李正文,無黨籍,5,陳進德,中國國民黨,3,林資斌,民主進步黨,1,,,0,,,0,,,0,40,4,0,6,連一龍,無黨籍,1,田韻馨,無黨籍,5,程美蓮,中國國民黨,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,40,6,0,1,黃達祥,中國國民黨,100,楊哲灃,中國國民黨,100,許願神,無黨籍,100,呂啓明,無黨籍,100,蔣邦法,中國國民黨,142,歐彥志,民主進步黨,142,黃瑞文,中國國民黨,142,蔡翼陽,無黨籍,136,魏鈺晟,無黨籍,136,陳惠卿,中國國民黨,136,謝宜萱,中國國民黨,269,江如玲,中國國民黨,269,田珍綺,民主進步黨,269,潘文賢,無黨籍,21,林百瑞,中國國民黨,21,江奉宜,中國國民黨,107,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,107,李振瑋,中國國民黨,0,游政霖,中國國民黨,0,莊依婕,民主進步黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,40,359,22,4
花蓮縣,花蓮市,主安里,0100042,徐榛蔚,中國國民黨,346,黄師鵬,無黨籍,19,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,178,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,1119,26,1,張美慧,民主進步黨,118,蔡翼鍾,中國國民黨,68,吳東昇,中國國民黨,50,胡仁順,民主進步黨,91,楊華美,無黨籍,88,傅國淵,無黨籍,56,林宗昆,中國國民黨,65,洪士閔,中國國民黨,31,徐子芳,中國國民黨,68,韓林梅,中國國民黨,67,魏嘉賢,無黨籍,277,謝國榮,中國國民黨,76,,,0,,,0,,,0,46,541,9,8,笛布斯．顗賚,無黨籍,18,葉志豪,無黨籍,4,督固．撒耘,中國國民黨,6,周駿宥,中國國民黨,7,李正文,無黨籍,3,陳進德,中國國民黨,4,林資斌,民主進步黨,5,,,0,,,0,,,0,46,28,1,6,連一龍,無黨籍,3,田韻馨,無黨籍,6,程美蓮,中國國民黨,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,46,9,0,1,黃達祥,中國國民黨,361,楊哲灃,中國國民黨,361,許願神,無黨籍,361,呂啓明,無黨籍,361,蔣邦法,中國國民黨,119,歐彥志,民主進步黨,119,黃瑞文,中國國民黨,119,蔡翼陽,無黨籍,174,魏鈺晟,無黨籍,174,陳惠卿,中國國民黨,174,謝宜萱,中國國民黨,207,江如玲,中國國民黨,207,田珍綺,民主進步黨,207,潘文賢,無黨籍,17,林百瑞,中國國民黨,17,江奉宜,中國國民黨,152,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,152,李振瑋,中國國民黨,0,游政霖,中國國民黨,0,莊依婕,民主進步黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,46,525,34,4
花蓮縣,花蓮市,主工里,0100013,徐榛蔚,中國國民黨,147,黄師鵬,無黨籍,10,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,117,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,274,18,1,張美慧,民主進步黨,36,蔡翼鍾,中國國民黨,23,吳東昇,中國國民黨,11,胡仁順,民主進步黨,22,楊華美,無黨籍,23,傅國淵,無黨籍,18,林宗昆,中國國民黨,9,洪士閔,中國國民黨,7,徐子芳,中國國民黨,5,韓林梅,中國國民黨,13,魏嘉賢,無黨籍,108,謝國榮,中國國民黨,5,,,0,,,0,,,0,32,280,4,8,笛布斯．顗賚,無黨籍,3,葉志豪,無黨籍,0,督固．撒耘,中國國民黨,0,周駿宥,中國國民黨,0,李正文,無黨籍,2,陳進德,中國國民黨,0,林資斌,民主進步黨,0,,,0,,,0,,,0,32,5,0,6,連一龍,無黨籍,1,田韻馨,無黨籍,2,程美蓮,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,32,3,0,1,黃達祥,中國國民黨,15,楊哲灃,中國國民黨,15,許願神,無黨籍,15,呂啓明,無黨籍,15,蔣邦法,中國國民黨,44,歐彥志,民主進步黨,44,黃瑞文,中國國民黨,44,蔡翼陽,無黨籍,104,魏鈺晟,無黨籍,104,陳惠卿,中國國民黨,104,謝宜萱,中國國民黨,89,江如玲,中國國民黨,89,田珍綺,民主進步黨,89,潘文賢,無黨籍,4,林百瑞,中國國民黨,4,江奉宜,中國國民黨,16,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,16,李振瑋,中國國民黨,0,游政霖,中國國民黨,0,莊依婕,民主進步黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,32,272,15,4
花蓮縣,花蓮市,主權里,0100037,徐榛蔚,中國國民黨,333,黄師鵬,無黨籍,21,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,190,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,2481,60,1,張美慧,民主進步黨,228,蔡翼鍾,中國國民黨,74,吳東昇,中國國民黨,123,胡仁順,民主進步黨,309,楊華美,無黨籍,155,傅國淵,無黨籍,164,林宗昆,中國國民黨,127,洪士閔,中國國民黨,42,徐子芳,中國國民黨,154,韓林梅,中國國民黨,123,魏嘉賢,無黨籍,429,謝國榮,中國國民黨,186,,,0,,,0,,,0,48,378,6,8,笛布斯．顗賚,無黨籍,140,葉志豪,無黨籍,12,督固．撒耘,中國國民黨,30,周駿宥,中國國民黨,17,李正文,無黨籍,53,陳進德,中國國民黨,26,林資斌,民主進步黨,53,,,0,,,0,,,0,48,45,0,6,連一龍,無黨籍,13,田韻馨,無黨籍,11,程美蓮,中國國民黨,11,,,0,,,0,,,0,,,0,,,0,,,0,,,0,48,10,0,1,黃達祥,中國國民黨,347,楊哲灃,中國國民黨,347,許願神,無黨籍,347,呂啓明,無黨籍,347,蔣邦法,中國國民黨,412,歐彥志,民主進步黨,412,黃瑞文,中國國民黨,412,蔡翼陽,無黨籍,325,魏鈺晟,無黨籍,325,陳惠卿,中國國民黨,325,謝宜萱,中國國民黨,643,江如玲,中國國民黨,643,田珍綺,民主進步黨,643,潘文賢,無黨籍,29,林百瑞,中國國民黨,29,江奉宜,中國國民黨,324,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,324,李振瑋,中國國民黨,0,游政霖,中國國民黨,0,莊依婕,民主進步黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,48,372,18,4
花蓮縣,花蓮市,主睦里,0100005,徐榛蔚,中國國民黨,148,黄師鵬,無黨籍,10,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,94,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,252,4,1,張美慧,民主進步黨,21,蔡翼鍾,中國國民黨,34,吳東昇,中國國民黨,10,胡仁順,民主進步黨,21,楊華美,無黨籍,21,傅國淵,無黨籍,12,林宗昆,中國國民黨,11,洪士閔,中國國民黨,1,徐子芳,中國國民黨,19,韓林梅,中國國民黨,27,魏嘉賢,無黨籍,46,謝國榮,中國國民黨,19,,,0,,,0,,,0,35,242,2,8,笛布斯．顗賚,無黨籍,1,葉志豪,無黨籍,0,督固．撒耘,中國國民黨,1,周駿宥,中國國民黨,1,李正文,無黨籍,2,陳進德,中國國民黨,0,林資斌,民主進步黨,4,,,0,,,0,,,0,35,9,0,6,連一龍,無黨籍,0,田韻馨,無黨籍,1,程美蓮,中國國民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,35,2,0,1,黃達祥,中國國民黨,17,楊哲灃,中國國民黨,17,許願神,無黨籍,17,呂啓明,無黨籍,17,蔣邦法,中國國民黨,45,歐彥志,民主進步黨,45,黃瑞文,中國國民黨,45,蔡翼陽,無黨籍,43,魏鈺晟,無黨籍,43,陳惠卿,中國國民黨,43,謝宜萱,中國國民黨,94,江如玲,中國國民黨,94,田珍綺,民主進步黨,94,潘文賢,無黨籍,10,林百瑞,中國國民黨,10,江奉宜,中國國民黨,23,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,23,李振瑋,中國國民黨,0,游政霖,中國國民黨,0,莊依婕,民主進步黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,35,232,13,4
