縣市,行政區別,鄰里,區域別代碼,總統候選人1,總統候選人1_得票數,總統候選人2,總統候選人2_得票數,總統候選人3,總統候選人3_得票數,總統候選人有效票數A,總統候選人無效票數B,總統候選人投票數C,總統候選人選舉人數G,合一行動聯盟,一邊一國行動黨,勞動黨,綠黨,宗教聯盟,民主進步黨,台灣民眾黨,台灣維新,台澎黨,國會政黨聯盟,台灣團結聯盟,中華統一促進黨,親民黨,安定力量,台灣基進,時代力量,新黨,喜樂島聯盟,中國國民黨,不分區政黨有效票數A,區域立委候選人1＿黨籍,區域立委候選人1_得票數,區域立委候選人2＿候選人名稱,區域立委候選人2＿黨籍,區域立委候選人2_得票數,區域立委候選人3＿候選人名稱,區域立委候選人3＿黨籍,區域立委候選人3_得票數,區域立委候選人4＿候選人名稱,區域立委候選人4＿黨籍,區域立委候選人4_得票數,區域立委候選人5＿候選人名稱,區域立委候選人5＿黨籍,區域立委候選人5_得票數,區域立委候選人6＿候選人名稱,區域立委候選人6＿黨籍,區域立委候選人6_得票數,平原立委候選人1＿黨籍,平原立委候選人1_得票數,平原立委候選人2＿候選人名稱,平原立委候選人2＿黨籍,平原立委候選人2_得票數,平原立委候選人3＿候選人名稱,平原立委候選人3＿黨籍,平原立委候選人3_得票數,平原立委候選人4＿候選人名稱,平原立委候選人4＿黨籍,平原立委候選人4_得票數,平原立委候選人5＿候選人名稱,平原立委候選人5＿黨籍,平原立委候選人5_得票數,平原立委候選人6＿候選人名稱,平原立委候選人6＿黨籍,平原立委候選人6_得票數,平原立委候選人7＿候選人名稱,平原立委候選人7＿黨籍,平原立委候選人7_得票數,平原立委候選人8＿候選人名稱,平原立委候選人8＿黨籍,平原立委候選人8_得票數,平原立委候選人9＿候選人名稱,平原立委候選人9＿黨籍,平原立委候選人9_得票數,平原立委候選人10＿候選人名稱,平原立委候選人10＿黨籍,平原立委候選人10_得票數,山原立委候選人1＿黨籍,山原立委候選人1_得票數,山原立委候選人2＿候選人名稱,山原立委候選人2＿黨籍,山原立委候選人2_得票數,山原立委候選人3＿候選人名稱,山原立委候選人3＿黨籍,山原立委候選人3_得票數,山原立委候選人4＿候選人名稱,山原立委候選人4＿黨籍,山原立委候選人4_得票數,山原立委候選人5＿候選人名稱,山原立委候選人5＿黨籍,山原立委候選人5_得票數,山原立委候選人6＿候選人名稱,山原立委候選人6＿黨籍,山原立委候選人6_得票數,山原立委候選人7＿候選人名稱,山原立委候選人7＿黨籍,山原立委候選人7_得票數,山原立委候選人8＿候選人名稱,山原立委候選人8＿黨籍,山原立委候選人8_得票數,山原立委候選人9＿候選人名稱,山原立委候選人9＿黨籍,山原立委候選人9_得票數,山原立委候選人10＿候選人名稱,山原立委候選人10＿黨籍,山原立委候選人10_得票數,山原立委候選人11＿候選人名稱,山原立委候選人11＿黨籍,山原立委候選人11_得票數
花蓮縣,秀林鄉,佳民村,10015052930,宋楚瑜/余湘,369,韓國瑜/張善政,12,蔡英文/賴清德,1334,1334,16,1350,1924,18,6,0,24,4,132,54,0,0,2,8,14,18,24,2,26,8,2,962,1304,無黨籍及未經政黨推薦,94,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,2,蕭美琴,民主進步黨,48,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,26,喜樂島聯盟,4,廖國棟Sufin．Siluko,中國國民黨,6,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,4,楊進福,無黨籍及未經政黨推薦,8,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,102,陳瑩,民主進步黨,34,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,6,黃仁,中國國民黨,4,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,82,孔文吉,中國國民黨,210,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,6,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,40,林曉婷,無黨籍及未經政黨推薦,2,章正輝Lemaljiz．Kusaza,中國國民黨,12,錢宥均,無黨籍及未經政黨推薦,6,高畹芯,喜樂島聯盟,2,高金素梅,無黨籍及未經政黨推薦,624
花蓮縣,秀林鄉,和平村,10015050405,宋楚瑜/余湘,669,韓國瑜/張善政,18,蔡英文/賴清德,1924,1924,18,1942,2794,10,4,8,14,4,352,114,0,2,2,8,2,58,8,22,80,16,18,1144,1866,無黨籍及未經政黨推薦,274,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,2,蕭美琴,民主進步黨,242,許願神,無黨籍及未經政黨推薦,2,黃啓嘉,中國國民黨,52,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,14,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,2,楊進福,無黨籍及未經政黨推薦,4,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,30,陳瑩,民主進步黨,26,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,14,黃仁,中國國民黨,0,無黨籍及未經政黨推薦,26,伍麗華Saidhai．Tahovecahe,民主進步黨,164,孔文吉,中國國民黨,252,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,6,林曉婷,無黨籍及未經政黨推薦,4,章正輝Lemaljiz．Kusaza,中國國民黨,78,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,14,高金素梅,無黨籍及未經政黨推薦,704
花蓮縣,秀林鄉,富世村,10015057845,宋楚瑜/余湘,1044,韓國瑜/張善政,24,蔡英文/賴清德,2332,2332,26,2358,3488,6,8,8,22,6,430,84,2,4,6,16,12,72,20,24,62,20,4,1416,2222,無黨籍及未經政黨推薦,180,曹純明,無黨籍及未經政黨推薦,2,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,138,許願神,無黨籍及未經政黨推薦,2,黃啓嘉,中國國民黨,60,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,16,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,16,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,54,陳瑩,民主進步黨,10,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,12,無黨籍及未經政黨推薦,120,伍麗華Saidhai．Tahovecahe,民主進步黨,330,孔文吉,中國國民黨,490,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,2,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,56,林曉婷,無黨籍及未經政黨推薦,6,章正輝Lemaljiz．Kusaza,中國國民黨,18,錢宥均,無黨籍及未經政黨推薦,14,高畹芯,喜樂島聯盟,2,高金素梅,無黨籍及未經政黨推薦,772
花蓮縣,秀林鄉,崇德村,10015050623,宋楚瑜/余湘,681,韓國瑜/張善政,18,蔡英文/賴清德,1806,1806,20,1826,2666,4,6,0,6,2,168,68,0,2,4,12,14,64,12,10,72,8,0,1260,1712,無黨籍及未經政黨推薦,234,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,72,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,52,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,16,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,2,楊進福,無黨籍及未經政黨推薦,6,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,30,陳瑩,民主進步黨,6,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,6,黃仁,中國國民黨,4,無黨籍及未經政黨推薦,16,伍麗華Saidhai．Tahovecahe,民主進步黨,108,孔文吉,中國國民黨,362,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,2,林信義,無黨籍及未經政黨推薦,36,林曉婷,無黨籍及未經政黨推薦,2,章正輝Lemaljiz．Kusaza,中國國民黨,18,錢宥均,無黨籍及未經政黨推薦,10,高畹芯,喜樂島聯盟,4,高金素梅,無黨籍及未經政黨推薦,812
花蓮縣,秀林鄉,文蘭村,10015052446,宋楚瑜/余湘,765,韓國瑜/張善政,18,蔡英文/賴清德,1534,1534,20,1554,2094,2,10,4,12,6,174,44,0,4,4,8,4,38,12,8,56,2,2,1098,1488,無黨籍及未經政黨推薦,32,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,24,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,38,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,18,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,6,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,20,陳瑩,民主進步黨,8,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,8,無黨籍及未經政黨推薦,2,伍麗華Saidhai．Tahovecahe,民主進步黨,118,孔文吉,中國國民黨,482,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,2,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,32,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,18,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,704
花蓮縣,秀林鄉,景美村,10015056983,宋楚瑜/余湘,729,韓國瑜/張善政,18,蔡英文/賴清德,2250,2250,38,2288,3320,4,14,2,24,12,414,96,2,2,2,20,16,42,38,18,92,14,12,1360,2184,無黨籍及未經政黨推薦,94,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,52,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,20,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,12,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,68,陳瑩,民主進步黨,30,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,8,黃仁,中國國民黨,4,無黨籍及未經政黨推薦,8,伍麗華Saidhai．Tahovecahe,民主進步黨,454,孔文吉,中國國民黨,436,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,4,撒卡伊,無黨籍及未經政黨推薦,4,林信義,無黨籍及未經政黨推薦,48,林曉婷,無黨籍及未經政黨推薦,6,章正輝Lemaljiz．Kusaza,中國國民黨,44,錢宥均,無黨籍及未經政黨推薦,4,高畹芯,喜樂島聯盟,4,高金素梅,無黨籍及未經政黨推薦,910
花蓮縣,秀林鄉,水源村,10015051610,宋楚瑜/余湘,372,韓國瑜/張善政,12,蔡英文/賴清德,1610,1610,20,1630,2222,8,6,4,16,0,180,60,2,6,2,22,18,48,16,6,48,16,4,1076,1538,無黨籍及未經政黨推薦,96,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,50,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,30,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,12,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,2,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,32,陳瑩,民主進步黨,20,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,2,無黨籍及未經政黨推薦,22,伍麗華Saidhai．Tahovecahe,民主進步黨,148,孔文吉,中國國民黨,284,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,2,撒卡伊,無黨籍及未經政黨推薦,4,林信義,無黨籍及未經政黨推薦,6,林曉婷,無黨籍及未經政黨推薦,2,章正輝Lemaljiz．Kusaza,中國國民黨,36,錢宥均,無黨籍及未經政黨推薦,10,高畹芯,喜樂島聯盟,4,高金素梅,無黨籍及未經政黨推薦,836
花蓮縣,秀林鄉,秀林村,10015051905,宋楚瑜/余湘,1071,韓國瑜/張善政,24,蔡英文/賴清德,2274,2274,40,2314,3414,4,10,6,24,2,376,124,0,2,2,14,10,58,20,16,78,16,8,1424,2194,無黨籍及未經政黨推薦,52,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,68,許願神,無黨籍及未經政黨推薦,2,黃啓嘉,中國國民黨,20,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,6,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,40,陳瑩,民主進步黨,18,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,6,黃仁,中國國民黨,6,無黨籍及未經政黨推薦,34,伍麗華Saidhai．Tahovecahe,民主進步黨,362,孔文吉,中國國民黨,520,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,10,撒卡伊,無黨籍及未經政黨推薦,6,林信義,無黨籍及未經政黨推薦,50,林曉婷,無黨籍及未經政黨推薦,2,章正輝Lemaljiz．Kusaza,中國國民黨,62,錢宥均,無黨籍及未經政黨推薦,12,高畹芯,喜樂島聯盟,4,高金素梅,無黨籍及未經政黨推薦,968
花蓮縣,秀林鄉,銅門村,10015055904,宋楚瑜/余湘,753,韓國瑜/張善政,18,蔡英文/賴清德,1636,1636,18,1654,2340,4,8,2,12,4,172,60,0,0,4,8,6,46,12,18,52,12,2,1184,1606,無黨籍及未經政黨推薦,52,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,22,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,12,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,4,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,2,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,34,陳瑩,民主進步黨,4,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,10,無黨籍及未經政黨推薦,28,伍麗華Saidhai．Tahovecahe,民主進步黨,88,孔文吉,中國國民黨,424,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,8,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,56,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,14,錢宥均,無黨籍及未經政黨推薦,6,高畹芯,喜樂島聯盟,2,高金素梅,無黨籍及未經政黨推薦,852
花蓮縣,花蓮市,主信里,10015310057,宋楚瑜/余湘,96,韓國瑜/張善政,12,蔡英文/賴清德,846,846,18,864,1170,0,4,0,14,0,240,92,0,0,0,2,0,18,2,28,52,6,0,386,844,無黨籍及未經政黨推薦,334,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,6,蕭美琴,民主進步黨,352,許願神,無黨籍及未經政黨推薦,8,黃啓嘉,中國國民黨,110,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,0,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,4,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,8,陳瑩,民主進步黨,6,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,2,無黨籍及未經政黨推薦,2,伍麗華Saidhai．Tahovecahe,民主進步黨,2,孔文吉,中國國民黨,6,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,8
花蓮縣,花蓮市,主力里,10015313269,宋楚瑜/余湘,468,韓國瑜/張善政,24,蔡英文/賴清德,3822,3822,42,3864,5222,2,20,6,84,6,936,420,0,2,6,4,10,130,26,110,246,46,14,1710,3778,無黨籍及未經政黨推薦,1424,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,12,蕭美琴,民主進步黨,1628,許願神,無黨籍及未經政黨推薦,30,黃啓嘉,中國國民黨,510,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,6,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,4,楊進福,無黨籍及未經政黨推薦,2,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,94,陳瑩,民主進步黨,24,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,8,黃仁,中國國民黨,16,無黨籍及未經政黨推薦,6,伍麗華Saidhai．Tahovecahe,民主進步黨,6,孔文吉,中國國民黨,8,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,2,章正輝Lemaljiz．Kusaza,中國國民黨,4,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,2,高金素梅,無黨籍及未經政黨推薦,32
花蓮縣,花蓮市,主勤里,10015317255,宋楚瑜/余湘,90,韓國瑜/張善政,12,蔡英文/賴清德,1156,1156,10,1166,1590,0,2,0,28,2,328,98,0,0,0,0,2,32,6,40,88,8,0,510,1144,無黨籍及未經政黨推薦,432,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,2,蕭美琴,民主進步黨,526,許願神,無黨籍及未經政黨推薦,10,黃啓嘉,中國國民黨,150,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,4,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,12,陳瑩,民主進步黨,4,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,6,黃仁,中國國民黨,0,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,2,孔文吉,中國國民黨,6,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,0
花蓮縣,花蓮市,主和里,10015316333,宋楚瑜/余湘,333,韓國瑜/張善政,24,蔡英文/賴清德,4232,4232,44,4276,5762,4,10,6,76,8,1072,380,4,4,12,14,8,178,18,98,230,40,16,1992,4170,無黨籍及未經政黨推薦,1714,曹純明,無黨籍及未經政黨推薦,2,蕭嘉豪,無黨籍及未經政黨推薦,12,蕭美琴,民主進步黨,1708,許願神,無黨籍及未經政黨推薦,28,黃啓嘉,中國國民黨,524,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,18,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,2,楊進福,無黨籍及未經政黨推薦,4,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,108,陳瑩,民主進步黨,36,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,18,黃仁,中國國民黨,2,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,4,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,2,章正輝Lemaljiz．Kusaza,中國國民黨,2,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,16
花蓮縣,花蓮市,主商里,10015310319,宋楚瑜/余湘,87,韓國瑜/張善政,12,蔡英文/賴清德,850,850,10,860,1120,2,0,0,8,0,256,94,0,0,2,0,2,24,6,26,64,2,0,364,850,無黨籍及未經政黨推薦,276,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,2,蕭美琴,民主進步黨,432,許願神,無黨籍及未經政黨推薦,4,黃啓嘉,中國國民黨,108,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,2,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,14,陳瑩,民主進步黨,14,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,0,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,4,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,0
花蓮縣,花蓮市,主學里,10015319587,宋楚瑜/余湘,237,韓國瑜/張善政,18,蔡英文/賴清德,2610,2610,20,2630,3576,2,14,4,56,10,644,298,2,0,6,6,4,84,18,58,156,8,8,1198,2576,無黨籍及未經政黨推薦,1078,曹純明,無黨籍及未經政黨推薦,2,蕭嘉豪,無黨籍及未經政黨推薦,4,蕭美琴,民主進步黨,1112,許願神,無黨籍及未經政黨推薦,16,黃啓嘉,中國國民黨,262,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,10,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,2,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,42,陳瑩,民主進步黨,20,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,14,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,4,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,2,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,18
花蓮縣,花蓮市,主安里,10015317784,宋楚瑜/余湘,267,韓國瑜/張善政,18,蔡英文/賴清德,3410,3410,30,3440,4760,0,24,4,62,10,740,364,2,0,4,10,6,152,24,60,224,28,6,1644,3364,無黨籍及未經政黨推薦,1470,曹純明,無黨籍及未經政黨推薦,2,蕭嘉豪,無黨籍及未經政黨推薦,4,蕭美琴,民主進步黨,1288,許願神,無黨籍及未經政黨推薦,104,黃啓嘉,中國國民黨,334,喜樂島聯盟,4,廖國棟Sufin．Siluko,中國國民黨,12,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,4,楊進福,無黨籍及未經政黨推薦,4,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,6,鄭天財Sra．Kacaw,中國國民黨,72,陳瑩,民主進步黨,30,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,8,黃仁,中國國民黨,14,無黨籍及未經政黨推薦,4,伍麗華Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,12,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,4,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,4,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,4,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,20
花蓮縣,花蓮市,主工里,10015316698,宋楚瑜/余湘,93,韓國瑜/張善政,12,蔡英文/賴清德,788,788,16,804,1034,0,6,0,22,0,206,90,2,0,0,2,2,28,8,20,56,16,4,330,792,無黨籍及未經政黨推薦,256,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,376,許願神,無黨籍及未經政黨推薦,10,黃啓嘉,中國國民黨,132,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,2,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,4,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,8,陳瑩,民主進步黨,2,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,2,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,0,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,2
