縣市,行政區別,鄰里,區域別代碼,縣市長候選人1＿候選人名稱,縣市長候選人1＿黨籍,縣市長候選人1_得票數,縣市長候選人2＿候選人名稱,縣市長候選人2＿黨籍,縣市長候選人2_得票數,縣市長候選人3＿候選人名稱,縣市長候選人3＿黨籍,縣市長候選人3_得票數,縣市長候選人4＿候選人名稱,縣市長候選人4＿黨籍,縣市長候選人4_得票數,縣市長候選人5＿候選人名稱,縣市長候選人5＿黨籍,縣市長候選人5_得票數,縣市長候選人6＿候選人名稱,縣市長候選人6＿黨籍,縣市長候選人6_得票數,縣市長候選人7＿候選人名稱,縣市長候選人7＿黨籍,縣市長候選人7_得票數,縣市長候選人8＿候選人名稱,縣市長候選人8＿黨籍,縣市長候選人8_得票數,縣市長候選人9＿候選人名稱,縣市長候選人9＿黨籍,縣市長候選人9_得票數,縣市長候選人10＿候選人名稱,縣市長候選人10＿黨籍,縣市長候選人10_得票數,縣市長有效票數A,縣市長無效票數B,縣市長投票數C,縣市長選舉人數G,鄉鎮市長候選人1＿候選人名稱,鄉鎮市長候選人1＿黨籍,鄉鎮市長候選人1_得票數,鄉鎮市長候選人2＿候選人名稱,鄉鎮市長候選人2＿黨籍,鄉鎮市長候選人2_得票數,鄉鎮市長候選人3＿候選人名稱,鄉鎮市長候選人3＿黨籍,鄉鎮市長候選人3_得票數,鄉鎮市長候選人4＿候選人名稱,鄉鎮市長候選人4＿黨籍,鄉鎮市長候選人4_得票數,鄉鎮市長候選人5＿候選人名稱,鄉鎮市長候選人5＿黨籍,鄉鎮市長候選人5_得票數,鄉鎮市長候選人6＿候選人名稱,鄉鎮市長候選人6＿黨籍,鄉鎮市長候選人6_得票數,鄉鎮市長候選人7＿候選人名稱,鄉鎮市長候選人7＿黨籍,鄉鎮市長候選人7_得票數,鄉鎮市長候選人8＿候選人名稱,鄉鎮市長候選人8＿黨籍,鄉鎮市長候選人8_得票數,鄉鎮市長候選人9＿候選人名稱,鄉鎮市長候選人9＿黨籍,鄉鎮市長候選人9_得票數,鄉鎮市長候選人10＿候選人名稱,鄉鎮市長候選人10＿黨籍,鄉鎮市長候選人10_得票數,鄉鎮市長有效票數A,鄉鎮市長無效票數B,鄉鎮市長投票數C,鄉鎮市長選舉人數G,區域縣市議員候選人1＿候選人名稱,區域縣市議員候選人1＿黨籍,區域縣市議員候選人1_得票數,區域縣市議員候選人2＿候選人名稱,區域縣市議員候選人2＿黨籍,區域縣市議員候選人2_得票數,區域縣市議員候選人3＿候選人名稱,區域縣市議員候選人3＿黨籍,區域縣市議員候選人3_得票數,區域縣市議員候選人4＿候選人名稱,區域縣市議員候選人4＿黨籍,區域縣市議員候選人4_得票數,區域縣市議員候選人5＿候選人名稱,區域縣市議員候選人5＿黨籍,區域縣市議員候選人5_得票數,區域縣市議員候選人6＿候選人名稱,區域縣市議員候選人6＿黨籍,區域縣市議員候選人6_得票數,區域縣市議員候選人7＿候選人名稱,區域縣市議員候選人7＿黨籍,區域縣市議員候選人7_得票數,區域縣市議員候選人8＿候選人名稱,區域縣市議員候選人8＿黨籍,區域縣市議員候選人8_得票數,區域縣市議員候選人9＿候選人名稱,區域縣市議員候選人9＿黨籍,區域縣市議員候選人9_得票數,區域縣市議員候選人10＿候選人名稱,區域縣市議員候選人10＿黨籍,區域縣市議員候選人10_得票數,區域縣市議員候選人11＿候選人名稱,區域縣市議員候選人11＿黨籍,區域縣市議員候選人11_得票數,區域縣市議員候選人12＿候選人名稱,區域縣市議員候選人12＿黨籍,區域縣市議員候選人12_得票數,區域縣市議員候選人13＿候選人名稱,區域縣市議員候選人13＿黨籍,區域縣市議員候選人13_得票數,區域縣市議員候選人14＿候選人名稱,區域縣市議員候選人14＿黨籍,區域縣市議員候選人14_得票數,區域縣市議員有效票數A,區域縣市議員無效票數B,區域縣市議員投票數C,區域縣市議員選舉人數G,平原縣市議員候選人1＿候選人名稱,平原縣市議員候選人1＿黨籍,平原縣市議員候選人1_得票數,平原縣市議員候選人2＿候選人名稱,平原縣市議員候選人2＿黨籍,平原縣市議員候選人2_得票數,平原縣市議員候選人3＿候選人名稱,平原縣市議員候選人3＿黨籍,平原縣市議員候選人3_得票數,平原縣市議員候選人4＿候選人名稱,平原縣市議員候選人4＿黨籍,平原縣市議員候選人4_得票數,平原縣市議員候選人5＿候選人名稱,平原縣市議員候選人5＿黨籍,平原縣市議員候選人5_得票數,平原縣市議員候選人6＿候選人名稱,平原縣市議員候選人6＿黨籍,平原縣市議員候選人6_得票數,平原縣市議員候選人7＿候選人名稱,平原縣市議員候選人7＿黨籍,平原縣市議員候選人7_得票數,平原縣市議員候選人8＿候選人名稱,平原縣市議員候選人8＿黨籍,平原縣市議員候選人8_得票數,平原縣市議員候選人9＿候選人名稱,平原縣市議員候選人9＿黨籍,平原縣市議員候選人9_得票數,平原縣市議員候選人10＿候選人名稱,平原縣市議員候選人10＿黨籍,平原縣市議員候選人10_得票數,平原縣市議員有效票數A,平原縣市議員無效票數B,平原縣市議員投票數C,平原縣市議員選舉人數G,山原縣市議員候選人1＿候選人名稱,山原縣市議員候選人1＿黨籍,山原縣市議員候選人1_得票數,山原縣市議員候選人2＿候選人名稱,山原縣市議員候選人2＿黨籍,山原縣市議員候選人2_得票數,山原縣市議員候選人3＿候選人名稱,山原縣市議員候選人3＿黨籍,山原縣市議員候選人3_得票數,山原縣市議員候選人4＿候選人名稱,山原縣市議員候選人4＿黨籍,山原縣市議員候選人4_得票數,山原縣市議員候選人5＿候選人名稱,山原縣市議員候選人5＿黨籍,山原縣市議員候選人5_得票數,山原縣市議員候選人6＿候選人名稱,山原縣市議員候選人6＿黨籍,山原縣市議員候選人6_得票數,山原縣市議員候選人7＿候選人名稱,山原縣市議員候選人7＿黨籍,山原縣市議員候選人7_得票數,山原縣市議員候選人8＿候選人名稱,山原縣市議員候選人8＿黨籍,山原縣市議員候選人8_得票數,山原縣市議員候選人9＿候選人名稱,山原縣市議員候選人9＿黨籍,山原縣市議員候選人9_得票數,山原縣市議員候選人10＿候選人名稱,山原縣市議員候選人10＿黨籍,山原縣市議員候選人10_得票數,山原縣市議員有效票數A,山原縣市議員無效票數B,山原縣市議員投票數C,山原縣市議員選舉人數G,鄉鎮市民代表候選人1＿候選人名稱,鄉鎮市民代表候選人1＿黨籍,鄉鎮市民代表候選人1_得票數,鄉鎮市民代表候選人2＿候選人名稱,鄉鎮市民代表候選人2＿黨籍,鄉鎮市民代表候選人2_得票數,鄉鎮市民代表候選人3＿候選人名稱,鄉鎮市民代表候選人3＿黨籍,鄉鎮市民代表候選人3_得票數,鄉鎮市民代表候選人4＿候選人名稱,鄉鎮市民代表候選人4＿黨籍,鄉鎮市民代表候選人4_得票數,鄉鎮市民代表候選人5＿候選人名稱,鄉鎮市民代表候選人5＿黨籍,鄉鎮市民代表候選人5_得票數,鄉鎮市民代表候選人6＿候選人名稱,鄉鎮市民代表候選人6＿黨籍,鄉鎮市民代表候選人6_得票數,鄉鎮市民代表候選人7＿候選人名稱,鄉鎮市民代表候選人7＿黨籍,鄉鎮市民代表候選人7_得票數,鄉鎮市民代表候選人8＿候選人名稱,鄉鎮市民代表候選人8＿黨籍,鄉鎮市民代表候選人8_得票數,鄉鎮市民代表候選人9＿候選人名稱,鄉鎮市民代表候選人9＿黨籍,鄉鎮市民代表候選人9_得票數,鄉鎮市民代表候選人10＿候選人名稱,鄉鎮市民代表候選人10＿黨籍,鄉鎮市民代表候選人10_得票數,鄉鎮市民代表候選人11＿候選人名稱,鄉鎮市民代表候選人11＿黨籍,鄉鎮市民代表候選人11_得票數,鄉鎮市民代表候選人12＿候選人名稱,鄉鎮市民代表候選人12＿黨籍,鄉鎮市民代表候選人12_得票數,鄉鎮市民代表候選人13＿候選人名稱,鄉鎮市民代表候選人13＿黨籍,鄉鎮市民代表候選人13_得票數,鄉鎮市民代表候選人14＿候選人名稱,鄉鎮市民代表候選人14＿黨籍,鄉鎮市民代表候選人14_得票數,鄉鎮市民代表候選人15＿候選人名稱,鄉鎮市民代表候選人15＿黨籍,鄉鎮市民代表候選人15_得票數,鄉鎮市民代表候選人16＿候選人名稱,鄉鎮市民代表候選人16＿黨籍,鄉鎮市民代表候選人16_得票數,鄉鎮市民代表候選人17＿候選人名稱,鄉鎮市民代表候選人17＿黨籍,鄉鎮市民代表候選人17_得票數,鄉鎮市民代表候選人18＿候選人名稱,鄉鎮市民代表候選人18＿黨籍,鄉鎮市民代表候選人18_得票數,鄉鎮市民代表候選人19＿候選人名稱,鄉鎮市民代表候選人19＿黨籍,鄉鎮市民代表候選人19_得票數,鄉鎮市民代表候選人20＿候選人名稱,鄉鎮市民代表候選人20＿黨籍,鄉鎮市民代表候選人20_得票數,鄉鎮市民代表候選人21＿候選人名稱,鄉鎮市民代表候選人21＿黨籍,鄉鎮市民代表候選人21_得票數,鄉鎮市民代表候選人22＿候選人名稱,鄉鎮市民代表候選人22＿黨籍,鄉鎮市民代表候選人22_得票數,鄉鎮市民代表有效票數A,鄉鎮市民代表無效票數B,鄉鎮市民代表投票數C,鄉鎮市民代表選舉人數G
花蓮縣,壽豐鄉,米棧村,10015060012,傅崐萁,無黨籍,136,徐榛蔚,無黨籍,10,黄師鵬,無黨籍,2,柯賜海,無黨籍,6,朱國華,無黨籍,4,蔡啟塔,中國國民黨,32,,,0,,,0,,,0,,,0,0,0,0,0,曾淑懿,無黨籍,92,張懷文,中國國民黨,102,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,游美雲,民主進步黨,9,吳建志,中國國民黨,5,謝明圳,無黨籍,0,徐雪玉,中國國民黨,5,康木樹,無黨籍,1,張正治,中國國民黨,40,游淑貞,無黨籍,6,葉鯤璟,無黨籍,20,黃振富,民主進步黨,1,張峻,中國國民黨,4,鄭乾龍,民主進步黨,2,林殷全,無黨籍,0,邱永双,中國國民黨,1,黃晨霖,中國國民黨,5,0,0,0,0,孫永昌,中國國民黨,6,萬榮財Lafi‧Mayaw,無黨籍,24,楊德金Kati‧Payo,中國國民黨,17,高潞‧以用‧巴魕剌Kawlo‧Iyun‧Pacidal,無黨籍,40,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,許淑銀Otiam  Cirig,中國國民黨,2,田韻馨,無黨籍,1,張文成,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,謝如哲,無黨籍,22,林啟明,無黨籍,22,林瑞國,中國國民黨,22,許凱彬,無黨籍,38,李錦福,中國國民黨,38,張旗福,中國國民黨,38,邱美淑,無黨籍,17,周欽南,無黨籍,17,黃水龍,中國國民黨,21,張仁俊,無黨籍,21,塗寶貴,中國國民黨,0,鄭美香,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,壽豐鄉,豐坪村,10015060005,傅崐萁,無黨籍,387,徐榛蔚,無黨籍,20,黄師鵬,無黨籍,11,柯賜海,無黨籍,52,朱國華,無黨籍,8,蔡啟塔,中國國民黨,88,,,0,,,0,,,0,,,0,0,0,0,0,曾淑懿,無黨籍,255,張懷文,中國國民黨,314,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,游美雲,民主進步黨,25,吳建志,中國國民黨,17,謝明圳,無黨籍,1,徐雪玉,中國國民黨,146,康木樹,無黨籍,4,張正治,中國國民黨,35,游淑貞,無黨籍,14,葉鯤璟,無黨籍,136,黃振富,民主進步黨,17,張峻,中國國民黨,10,鄭乾龍,民主進步黨,30,林殷全,無黨籍,0,邱永双,中國國民黨,7,黃晨霖,中國國民黨,17,0,0,0,0,孫永昌,中國國民黨,12,萬榮財Lafi‧Mayaw,無黨籍,27,楊德金Kati‧Payo,中國國民黨,23,高潞‧以用‧巴魕剌Kawlo‧Iyun‧Pacidal,無黨籍,38,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,許淑銀Otiam  Cirig,中國國民黨,0,田韻馨,無黨籍,1,張文成,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,謝如哲,無黨籍,133,林啟明,無黨籍,133,林瑞國,中國國民黨,133,許凱彬,無黨籍,166,李錦福,中國國民黨,166,張旗福,中國國民黨,166,邱美淑,無黨籍,111,周欽南,無黨籍,111,黃水龍,中國國民黨,45,張仁俊,無黨籍,45,塗寶貴,中國國民黨,0,鄭美香,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,壽豐鄉,豐山村,10015060003,傅崐萁,無黨籍,826,徐榛蔚,無黨籍,42,黄師鵬,無黨籍,24,柯賜海,無黨籍,152,朱國華,無黨籍,13,蔡啟塔,中國國民黨,263,,,0,,,0,,,0,,,0,0,0,0,0,曾淑懿,無黨籍,615,張懷文,中國國民黨,713,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,游美雲,民主進步黨,44,吳建志,中國國民黨,37,謝明圳,無黨籍,1,徐雪玉,中國國民黨,314,康木樹,無黨籍,8,張正治,中國國民黨,102,游淑貞,無黨籍,28,葉鯤璟,無黨籍,474,黃振富,民主進步黨,66,張峻,中國國民黨,35,鄭乾龍,民主進步黨,69,林殷全,無黨籍,0,邱永双,中國國民黨,17,黃晨霖,中國國民黨,20,0,0,0,0,孫永昌,中國國民黨,11,萬榮財Lafi‧Mayaw,無黨籍,42,楊德金Kati‧Payo,中國國民黨,10,高潞‧以用‧巴魕剌Kawlo‧Iyun‧Pacidal,無黨籍,32,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,許淑銀Otiam  Cirig,中國國民黨,6,田韻馨,無黨籍,3,張文成,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,謝如哲,無黨籍,181,林啟明,無黨籍,181,林瑞國,中國國民黨,181,許凱彬,無黨籍,373,李錦福,中國國民黨,373,張旗福,中國國民黨,373,邱美淑,無黨籍,459,周欽南,無黨籍,459,黃水龍,中國國民黨,192,張仁俊,無黨籍,192,塗寶貴,中國國民黨,0,鄭美香,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,壽豐鄉,豐裡村,10015060004,傅崐萁,無黨籍,657,徐榛蔚,無黨籍,32,黄師鵬,無黨籍,13,柯賜海,無黨籍,74,朱國華,無黨籍,7,蔡啟塔,中國國民黨,146,,,0,,,0,,,0,,,0,0,0,0,0,曾淑懿,無黨籍,452,張懷文,中國國民黨,495,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,游美雲,民主進步黨,14,吳建志,中國國民黨,53,謝明圳,無黨籍,2,徐雪玉,中國國民黨,286,康木樹,無黨籍,22,張正治,中國國民黨,96,游淑貞,無黨籍,15,葉鯤璟,無黨籍,226,黃振富,民主進步黨,25,張峻,中國國民黨,26,鄭乾龍,民主進步黨,26,林殷全,無黨籍,4,邱永双,中國國民黨,7,黃晨霖,中國國民黨,9,0,0,0,0,孫永昌,中國國民黨,5,萬榮財Lafi‧Mayaw,無黨籍,54,楊德金Kati‧Payo,中國國民黨,32,高潞‧以用‧巴魕剌Kawlo‧Iyun‧Pacidal,無黨籍,17,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,許淑銀Otiam  Cirig,中國國民黨,6,田韻馨,無黨籍,3,張文成,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,謝如哲,無黨籍,98,林啟明,無黨籍,98,林瑞國,中國國民黨,98,許凱彬,無黨籍,336,李錦福,中國國民黨,336,張旗福,中國國民黨,336,邱美淑,無黨籍,225,周欽南,無黨籍,225,黃水龍,中國國民黨,157,張仁俊,無黨籍,157,塗寶貴,中國國民黨,0,鄭美香,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,壽豐鄉,鹽寮村,10015060015,傅崐萁,無黨籍,182,徐榛蔚,無黨籍,16,黄師鵬,無黨籍,6,柯賜海,無黨籍,45,朱國華,無黨籍,2,蔡啟塔,中國國民黨,102,,,0,,,0,,,0,,,0,0,0,0,0,曾淑懿,無黨籍,146,張懷文,中國國民黨,201,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,游美雲,民主進步黨,19,吳建志,中國國民黨,11,謝明圳,無黨籍,1,徐雪玉,中國國民黨,41,康木樹,無黨籍,13,張正治,中國國民黨,25,游淑貞,無黨籍,13,葉鯤璟,無黨籍,26,黃振富,民主進步黨,13,張峻,中國國民黨,15,鄭乾龍,民主進步黨,8,林殷全,無黨籍,0,邱永双,中國國民黨,5,黃晨霖,中國國民黨,29,0,0,0,0,孫永昌,中國國民黨,17,萬榮財Lafi‧Mayaw,無黨籍,21,楊德金Kati‧Payo,中國國民黨,37,高潞‧以用‧巴魕剌Kawlo‧Iyun‧Pacidal,無黨籍,39,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,許淑銀Otiam  Cirig,中國國民黨,5,田韻馨,無黨籍,2,張文成,無黨籍,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,謝如哲,無黨籍,115,林啟明,無黨籍,115,林瑞國,中國國民黨,115,許凱彬,無黨籍,114,李錦福,中國國民黨,114,張旗福,中國國民黨,114,邱美淑,無黨籍,0,周欽南,無黨籍,0,黃水龍,中國國民黨,0,張仁俊,無黨籍,0,塗寶貴,中國國民黨,0,鄭美香,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,富里鄉,吳江村,10015100001,傅崐萁,無黨籍,224,徐榛蔚,無黨籍,11,黄師鵬,無黨籍,7,柯賜海,無黨籍,13,朱國華,無黨籍,2,蔡啟塔,中國國民黨,38,,,0,,,0,,,0,,,0,0,0,0,0,陳彰勁,無黨籍,60,黃玲蘭,中國國民黨,229,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇孝信,無黨籍,32,張錫銘,無黨籍,2,王燕美,無黨籍,27,張智冠,中國國民黨,121,蔡秋龍,中國國民黨,21,潘富民,中國國民黨,42,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,無黨籍,13,陳英妹,無黨籍,4,詹金福,親民黨,2,陳建忠,中國國民黨,9,徐成國Hane‧Gayaw,中國國民黨,5,,,0,,,0,,,0,,,0,,,0,0,0,0,0,余秀珠,中國國民黨,3,蘇正清,中國國民黨,5,蘇忠亮,中國國民黨,2,陳鶴章Salizan  Binkinuan,中國國民黨,5,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林玉珠,無黨籍,61,何貴香,中國國民黨,61,潘武雄,無黨籍,68,簡明色,中國國民黨,68,蘇琦芝,無黨籍,25,詹金富,中國國民黨,25,黃正乾,無黨籍,8,簡明志,中國國民黨,8,徐秀枝,無黨籍,26,曾建榮,無黨籍,26,陳振富,無黨籍,67,杜金模,中國國民黨,67,張玉麗,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,富里鄉,學田村,10015100013,傅崐萁,無黨籍,311,徐榛蔚,無黨籍,10,黄師鵬,無黨籍,6,柯賜海,無黨籍,41,朱國華,無黨籍,9,蔡啟塔,中國國民黨,80,,,0,,,0,,,0,,,0,0,0,0,0,陳彰勁,無黨籍,175,黃玲蘭,中國國民黨,274,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇孝信,無黨籍,91,張錫銘,無黨籍,8,王燕美,無黨籍,46,張智冠,中國國民黨,190,蔡秋龍,中國國民黨,21,潘富民,中國國民黨,39,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,無黨籍,10,陳英妹,無黨籍,4,詹金福,親民黨,1,陳建忠,中國國民黨,15,徐成國Hane‧Gayaw,中國國民黨,17,,,0,,,0,,,0,,,0,,,0,0,0,0,0,余秀珠,中國國民黨,1,蘇正清,中國國民黨,2,蘇忠亮,中國國民黨,2,陳鶴章Salizan  Binkinuan,中國國民黨,2,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林玉珠,無黨籍,25,何貴香,中國國民黨,25,潘武雄,無黨籍,96,簡明色,中國國民黨,96,蘇琦芝,無黨籍,29,詹金富,中國國民黨,29,黃正乾,無黨籍,103,簡明志,中國國民黨,103,徐秀枝,無黨籍,21,曾建榮,無黨籍,21,陳振富,無黨籍,26,杜金模,中國國民黨,26,張玉麗,無黨籍,107,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,富里鄉,富南村,10015100012,傅崐萁,無黨籍,233,徐榛蔚,無黨籍,6,黄師鵬,無黨籍,1,柯賜海,無黨籍,13,朱國華,無黨籍,5,蔡啟塔,中國國民黨,50,,,0,,,0,,,0,,,0,0,0,0,0,陳彰勁,無黨籍,141,黃玲蘭,中國國民黨,169,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇孝信,無黨籍,113,張錫銘,無黨籍,4,王燕美,無黨籍,31,張智冠,中國國民黨,83,蔡秋龍,中國國民黨,17,潘富民,中國國民黨,27,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,無黨籍,1,陳英妹,無黨籍,12,詹金福,親民黨,1,陳建忠,中國國民黨,8,徐成國Hane‧Gayaw,中國國民黨,8,,,0,,,0,,,0,,,0,,,0,0,0,0,0,余秀珠,中國國民黨,0,蘇正清,中國國民黨,0,蘇忠亮,中國國民黨,1,陳鶴章Salizan  Binkinuan,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林玉珠,無黨籍,24,何貴香,中國國民黨,24,潘武雄,無黨籍,54,簡明色,中國國民黨,54,蘇琦芝,無黨籍,50,詹金富,中國國民黨,50,黃正乾,無黨籍,27,簡明志,中國國民黨,27,徐秀枝,無黨籍,23,曾建榮,無黨籍,23,陳振富,無黨籍,53,杜金模,中國國民黨,53,張玉麗,無黨籍,48,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,富里鄉,富里村,10015100009,傅崐萁,無黨籍,627,徐榛蔚,無黨籍,15,黄師鵬,無黨籍,9,柯賜海,無黨籍,38,朱國華,無黨籍,8,蔡啟塔,中國國民黨,161,,,0,,,0,,,0,,,0,0,0,0,0,陳彰勁,無黨籍,506,黃玲蘭,中國國民黨,353,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇孝信,無黨籍,211,張錫銘,無黨籍,4,王燕美,無黨籍,86,張智冠,中國國民黨,412,蔡秋龍,中國國民黨,75,潘富民,中國國民黨,56,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,無黨籍,0,陳英妹,無黨籍,2,詹金福,親民黨,2,陳建忠,中國國民黨,3,徐成國Hane‧Gayaw,中國國民黨,6,,,0,,,0,,,0,,,0,,,0,0,0,0,0,余秀珠,中國國民黨,2,蘇正清,中國國民黨,1,蘇忠亮,中國國民黨,2,陳鶴章Salizan  Binkinuan,中國國民黨,3,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林玉珠,無黨籍,117,何貴香,中國國民黨,117,潘武雄,無黨籍,104,簡明色,中國國民黨,104,蘇琦芝,無黨籍,153,詹金富,中國國民黨,153,黃正乾,無黨籍,90,簡明志,中國國民黨,90,徐秀枝,無黨籍,129,曾建榮,無黨籍,129,陳振富,無黨籍,157,杜金模,中國國民黨,157,張玉麗,無黨籍,103,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,富里鄉,新興村,10015100004,傅崐萁,無黨籍,312,徐榛蔚,無黨籍,11,黄師鵬,無黨籍,5,柯賜海,無黨籍,26,朱國華,無黨籍,4,蔡啟塔,中國國民黨,109,,,0,,,0,,,0,,,0,0,0,0,0,陳彰勁,無黨籍,137,黃玲蘭,中國國民黨,319,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇孝信,無黨籍,85,張錫銘,無黨籍,5,王燕美,無黨籍,42,張智冠,中國國民黨,147,蔡秋龍,中國國民黨,24,潘富民,中國國民黨,46,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,無黨籍,30,陳英妹,無黨籍,19,詹金福,親民黨,8,陳建忠,中國國民黨,19,徐成國Hane‧Gayaw,中國國民黨,24,,,0,,,0,,,0,,,0,,,0,0,0,0,0,余秀珠,中國國民黨,1,蘇正清,中國國民黨,0,蘇忠亮,中國國民黨,5,陳鶴章Salizan  Binkinuan,中國國民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林玉珠,無黨籍,95,何貴香,中國國民黨,95,潘武雄,無黨籍,6,簡明色,中國國民黨,6,蘇琦芝,無黨籍,126,詹金富,中國國民黨,126,黃正乾,無黨籍,35,簡明志,中國國民黨,35,徐秀枝,無黨籍,65,曾建榮,無黨籍,65,陳振富,無黨籍,39,杜金模,中國國民黨,39,張玉麗,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,富里鄉,明里村,10015100008,傅崐萁,無黨籍,166,徐榛蔚,無黨籍,1,黄師鵬,無黨籍,3,柯賜海,無黨籍,10,朱國華,無黨籍,5,蔡啟塔,中國國民黨,55,,,0,,,0,,,0,,,0,0,0,0,0,陳彰勁,無黨籍,102,黃玲蘭,中國國民黨,130,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇孝信,無黨籍,37,張錫銘,無黨籍,0,王燕美,無黨籍,22,張智冠,中國國民黨,98,蔡秋龍,中國國民黨,32,潘富民,中國國民黨,24,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,無黨籍,1,陳英妹,無黨籍,1,詹金福,親民黨,1,陳建忠,中國國民黨,0,徐成國Hane‧Gayaw,中國國民黨,9,,,0,,,0,,,0,,,0,,,0,0,0,0,0,余秀珠,中國國民黨,0,蘇正清,中國國民黨,1,蘇忠亮,中國國民黨,4,陳鶴章Salizan  Binkinuan,中國國民黨,2,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林玉珠,無黨籍,11,何貴香,中國國民黨,11,潘武雄,無黨籍,26,簡明色,中國國民黨,26,蘇琦芝,無黨籍,27,詹金富,中國國民黨,27,黃正乾,無黨籍,14,簡明志,中國國民黨,14,徐秀枝,無黨籍,12,曾建榮,無黨籍,12,陳振富,無黨籍,101,杜金模,中國國民黨,101,張玉麗,無黨籍,35,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
