行政區別,村里別,何孟樺,侯漢廷,劉仕傑,劉榮之,劉耀仁,吳世正,吳崢,吳志剛,吳怡萱,吳欣岱,吳沛憶,吳蕚洋,呂增塔,張四維,張幸松,張志豪,張文潔,張斯綱,張榮法,張渝江,徐千淳,徐巧芯,徐弘庭,徐正文,徐立信,應曉薇,戴錫欽,曾獻瑩,曾琳詒,李光輝,李建昌,李彥秀,李明賢,李有宜,李柏毅,李菁琪,林世宗,林亮君,林元敏,林婕麗,林岳龍,林延鳳,林志穎,林杏兒,林柏勛,林泓泰,林珍羽,林瑞圖,林穎孟,柳采葳,梁文傑,楊寶楨,楊植斗,楊靜宇,江志銘,汪志冰,洪健益,洪士奇,洪婉臻,游淑慧,王世堅,王孝維,王欣儀,王郁揚,王閔生,王鴻薇,王麒傑,秦慧珠,簡舒培,耿葳,苗博雅,華珮君,葉林傳,蘇府庭,蘇恆,許家蓓,許淑華,詹晉鑒,詹為元,趙怡翔,連紹傑,邵維倫,郝淑薏,郭昭巖,郭智亭,郭榮先,鄭建炘,鄭淑娟,鄭穎隆,鍾佩玲,鍾小平,鍾沛君,闕枚莎,陳宥丞,陳志明,陳思宇,陳怡君,陳慈慧,陳政忠,陳樹霖,陳炳甫,陳聖文,陳賢蔚,陳重文,陳錦祥,項豪,顏若芳,高世俊,高揚凱,高毓安,黃瀞瑩,黃郁芬
文山區,指南里,,,,,,,,,,,,,,4.0,140.0,138.0,,,,,,,206.0,2.0,,,,292.0,,,,,,,362.0,,,,20.0,,156.0,,,,,20.0,,,56.0,,,,168.0,,,,,,,,,,184.0,,300.0,,,,364.0,120.0,390.0,62.0,,,48.0,,,286.0,,132.0,,,,,,,2.0,4.0,,,,228.0,,,,,,,,,,208.0,,,142.0,,,,302.0,,,
文山區,政大里,,,,,,,,,,,,,,4.0,184.0,292.0,,,,,,,516.0,34.0,,,,644.0,,,,,,,902.0,,,,54.0,,122.0,,,,,14.0,,,130.0,,,,420.0,,,,,,,,,,366.0,,234.0,,,,416.0,338.0,884.0,110.0,,,132.0,,,596.0,,370.0,,,,,,,6.0,4.0,,,,604.0,,,,,,,,,,202.0,,,180.0,,,,134.0,,,
文山區,明義里,,,,,,,,,,,,,,6.0,114.0,126.0,,,,,,,314.0,10.0,,,,218.0,,,,,,,442.0,,,,20.0,,80.0,,,,,12.0,,,94.0,,,,130.0,,,,,,,,,,470.0,,164.0,,,,252.0,140.0,328.0,56.0,,,50.0,,,130.0,,160.0,,,,,,,4.0,4.0,,,,172.0,,,,,,,,,,156.0,,,92.0,,,,124.0,,,
文山區,明興里,,,,,,,,,,,,,,6.0,148.0,246.0,,,,,,,756.0,20.0,,,,406.0,,,,,,,1290.0,,,,16.0,,146.0,,,,,28.0,,,138.0,,,,268.0,,,,,,,,,,344.0,,272.0,,,,406.0,256.0,554.0,92.0,,,124.0,,,360.0,,286.0,,,,,,,4.0,6.0,,,,394.0,,,,,,,,,,344.0,,,178.0,,,,190.0,,,
文山區,景仁里,,,,,,,,,,,,,,12.0,84.0,234.0,,,,,,,298.0,12.0,,,,516.0,,,,,,,578.0,,,,50.0,,122.0,,,,,26.0,,,70.0,,,,334.0,,,,,,,,,,256.0,,576.0,,,,390.0,420.0,620.0,68.0,,,100.0,,,94.0,,308.0,,,,,,,0.0,10.0,,,,236.0,,,,,,,,,,130.0,,,296.0,,,,278.0,,,
文山區,景慶里,,,,,,,,,,,,,,2.0,132.0,236.0,,,,,,,390.0,12.0,,,,466.0,,,,,,,596.0,,,,64.0,,62.0,,,,,32.0,,,120.0,,,,320.0,,,,,,,,,,338.0,,502.0,,,,372.0,402.0,638.0,94.0,,,140.0,,,188.0,,464.0,,,,,,,2.0,8.0,,,,284.0,,,,,,,,,,158.0,,,372.0,,,,422.0,,,
文山區,景東里,,,,,,,,,,,,,,10.0,88.0,270.0,,,,,,,348.0,22.0,,,,864.0,,,,,,,740.0,,,,34.0,,62.0,,,,,24.0,,,100.0,,,,376.0,,,,,,,,,,382.0,,366.0,,,,400.0,244.0,674.0,98.0,,,122.0,,,158.0,,398.0,,,,,,,4.0,12.0,,,,418.0,,,,,,,,,,184.0,,,646.0,,,,176.0,,,
文山區,景美里,,,,,,,,,,,,,,8.0,56.0,190.0,,,,,,,276.0,10.0,,,,356.0,,,,,,,528.0,,,,52.0,,36.0,,,,,4.0,,,64.0,,,,296.0,,,,,,,,,,224.0,,340.0,,,,362.0,274.0,548.0,56.0,,,140.0,,,142.0,,354.0,,,,,,,0.0,6.0,,,,280.0,,,,,,,,,,136.0,,,382.0,,,,224.0,,,
文山區,景華里,,,,,,,,,,,,,,2.0,68.0,216.0,,,,,,,284.0,8.0,,,,496.0,,,,,,,596.0,,,,42.0,,82.0,,,,,12.0,,,56.0,,,,294.0,,,,,,,,,,256.0,,464.0,,,,330.0,214.0,640.0,94.0,,,114.0,,,114.0,,378.0,,,,,,,10.0,6.0,,,,314.0,,,,,,,,,,132.0,,,466.0,,,,210.0,,,
文山區,景行里,,,,,,,,,,,,,,8.0,152.0,322.0,,,,,,,284.0,14.0,,,,570.0,,,,,,,676.0,,,,46.0,,78.0,,,,,22.0,,,120.0,,,,406.0,,,,,,,,,,366.0,,688.0,,,,498.0,272.0,898.0,108.0,,,154.0,,,186.0,,622.0,,,,,,,8.0,10.0,,,,400.0,,,,,,,,,,252.0,,,492.0,,,,244.0,,,
文山區,木新里,,,,,,,,,,,,,,12.0,328.0,330.0,,,,,,,658.0,32.0,,,,550.0,,,,,,,1038.0,,,,58.0,,198.0,,,,,20.0,,,180.0,,,,458.0,,,,,,,,,,448.0,,516.0,,,,676.0,292.0,762.0,116.0,,,138.0,,,578.0,,322.0,,,,,,,2.0,16.0,,,,452.0,,,,,,,,,,674.0,,,276.0,,,,268.0,,,
文山區,木柵里,,,,,,,,,,,,,,8.0,204.0,330.0,,,,,,,904.0,44.0,,,,722.0,,,,,,,1226.0,,,,58.0,,142.0,,,,,46.0,,,160.0,,,,536.0,,,,,,,,,,954.0,,350.0,,,,528.0,488.0,750.0,126.0,,,174.0,,,466.0,,302.0,,,,,,,6.0,8.0,,,,572.0,,,,,,,,,,432.0,,,264.0,,,,340.0,,,
文山區,樟文里,,,,,,,,,,,,,,12.0,134.0,146.0,,,,,,,502.0,12.0,,,,342.0,,,,,,,912.0,,,,44.0,,46.0,,,,,18.0,,,134.0,,,,274.0,,,,,,,,,,692.0,,328.0,,,,556.0,158.0,580.0,86.0,,,108.0,,,300.0,,292.0,,,,,,,0.0,16.0,,,,244.0,,,,,,,,,,234.0,,,184.0,,,,144.0,,,
文山區,樟新里,,,,,,,,,,,,,,8.0,88.0,244.0,,,,,,,516.0,6.0,,,,336.0,,,,,,,670.0,,,,56.0,,62.0,,,,,16.0,,,106.0,,,,258.0,,,,,,,,,,366.0,,170.0,,,,512.0,224.0,472.0,108.0,,,124.0,,,262.0,,242.0,,,,,,,4.0,0.0,,,,340.0,,,,,,,,,,162.0,,,248.0,,,,386.0,,,
文山區,樟林里,,,,,,,,,,,,,,8.0,188.0,248.0,,,,,,,1404.0,36.0,,,,554.0,,,,,,,916.0,,,,68.0,,112.0,,,,,36.0,,,144.0,,,,400.0,,,,,,,,,,474.0,,246.0,,,,562.0,298.0,688.0,138.0,,,156.0,,,446.0,,342.0,,,,,,,22.0,6.0,,,,356.0,,,,,,,,,,238.0,,,278.0,,,,288.0,,,
文山區,樟樹里,,,,,,,,,,,,,,6.0,112.0,138.0,,,,,,,548.0,18.0,,,,236.0,,,,,,,528.0,,,,26.0,,48.0,,,,,16.0,,,92.0,,,,216.0,,,,,,,,,,254.0,,246.0,,,,330.0,162.0,386.0,80.0,,,80.0,,,272.0,,246.0,,,,,,,2.0,16.0,,,,218.0,,,,,,,,,,224.0,,,350.0,,,,146.0,,,
文山區,樟腳里,,,,,,,,,,,,,,8.0,160.0,174.0,,,,,,,638.0,6.0,,,,338.0,,,,,,,886.0,,,,42.0,,58.0,,,,,22.0,,,88.0,,,,262.0,,,,,,,,,,262.0,,410.0,,,,414.0,160.0,514.0,68.0,,,92.0,,,242.0,,302.0,,,,,,,0.0,4.0,,,,274.0,,,,,,,,,,172.0,,,174.0,,,,150.0,,,
文山區,老泉里,,,,,,,,,,,,,,0.0,24.0,22.0,,,,,,,40.0,2.0,,,,16.0,,,,,,,62.0,,,,2.0,,28.0,,,,,2.0,,,20.0,,,,18.0,,,,,,,,,,28.0,,206.0,,,,158.0,24.0,50.0,10.0,,,16.0,,,34.0,,34.0,,,,,,,2.0,0.0,,,,12.0,,,,,,,,,,84.0,,,134.0,,,,34.0,,,
文山區,興光里,,,,,,,,,,,,,,0.0,72.0,142.0,,,,,,,234.0,4.0,,,,318.0,,,,,,,442.0,,,,22.0,,52.0,,,,,18.0,,,74.0,,,,198.0,,,,,,,,,,164.0,,124.0,,,,200.0,200.0,434.0,54.0,,,42.0,,,160.0,,158.0,,,,,,,0.0,4.0,,,,212.0,,,,,,,,,,172.0,,,140.0,,,,366.0,,,
文山區,興安里,,,,,,,,,,,,,,6.0,70.0,308.0,,,,,,,412.0,22.0,,,,628.0,,,,,,,1002.0,,,,80.0,,66.0,,,,,34.0,,,104.0,,,,370.0,,,,,,,,,,586.0,,286.0,,,,386.0,258.0,714.0,110.0,,,120.0,,,208.0,,384.0,,,,,,,6.0,6.0,,,,502.0,,,,,,,,,,184.0,,,260.0,,,,358.0,,,
文山區,興家里,,,,,,,,,,,,,,16.0,120.0,234.0,,,,,,,810.0,10.0,,,,492.0,,,,,,,1886.0,,,,24.0,,76.0,,,,,16.0,,,136.0,,,,276.0,,,,,,,,,,492.0,,296.0,,,,440.0,250.0,674.0,116.0,,,100.0,,,290.0,,284.0,,,,,,,6.0,10.0,,,,310.0,,,,,,,,,,210.0,,,170.0,,,,220.0,,,
文山區,興得里,,,,,,,,,,,,,,20.0,96.0,256.0,,,,,,,318.0,20.0,,,,436.0,,,,,,,730.0,,,,50.0,,94.0,,,,,28.0,,,136.0,,,,258.0,,,,,,,,,,298.0,,226.0,,,,350.0,376.0,516.0,118.0,,,76.0,,,278.0,,280.0,,,,,,,4.0,8.0,,,,342.0,,,,,,,,,,266.0,,,264.0,,,,658.0,,,
文山區,興旺里,,,,,,,,,,,,,,8.0,110.0,372.0,,,,,,,1176.0,24.0,,,,940.0,,,,,,,858.0,,,,40.0,,206.0,,,,,32.0,,,172.0,,,,316.0,,,,,,,,,,764.0,,266.0,,,,608.0,292.0,726.0,128.0,,,140.0,,,208.0,,324.0,,,,,,,4.0,4.0,,,,488.0,,,,,,,,,,206.0,,,234.0,,,,604.0,,,
文山區,興昌里,,,,,,,,,,,,,,8.0,90.0,204.0,,,,,,,752.0,30.0,,,,678.0,,,,,,,760.0,,,,38.0,,66.0,,,,,18.0,,,88.0,,,,340.0,,,,,,,,,,502.0,,200.0,,,,394.0,224.0,680.0,98.0,,,96.0,,,258.0,,318.0,,,,,,,2.0,12.0,,,,364.0,,,,,,,,,,188.0,,,204.0,,,,200.0,,,
文山區,興業里,,,,,,,,,,,,,,6.0,48.0,176.0,,,,,,,346.0,34.0,,,,486.0,,,,,,,682.0,,,,40.0,,72.0,,,,,10.0,,,64.0,,,,322.0,,,,,,,,,,260.0,,122.0,,,,362.0,198.0,474.0,112.0,,,76.0,,,232.0,,208.0,,,,,,,2.0,4.0,,,,424.0,,,,,,,,,,120.0,,,200.0,,,,614.0,,,
文山區,興泰里,,,,,,,,,,,,,,14.0,82.0,202.0,,,,,,,238.0,8.0,,,,372.0,,,,,,,404.0,,,,42.0,,64.0,,,,,18.0,,,124.0,,,,194.0,,,,,,,,,,264.0,,174.0,,,,264.0,186.0,440.0,72.0,,,74.0,,,124.0,,220.0,,,,,,,4.0,12.0,,,,266.0,,,,,,,,,,120.0,,,226.0,,,,498.0,,,
文山區,興福里,,,,,,,,,,,,,,4.0,68.0,218.0,,,,,,,312.0,16.0,,,,476.0,,,,,,,972.0,,,,36.0,,42.0,,,,,34.0,,,80.0,,,,200.0,,,,,,,,,,266.0,,368.0,,,,438.0,208.0,574.0,100.0,,,94.0,,,168.0,,392.0,,,,,,,0.0,8.0,,,,304.0,,,,,,,,,,138.0,,,310.0,,,,200.0,,,
文山區,興豐里,,,,,,,,,,,,,,14.0,52.0,170.0,,,,,,,314.0,14.0,,,,502.0,,,,,,,614.0,,,,38.0,,42.0,,,,,12.0,,,48.0,,,,212.0,,,,,,,,,,248.0,,274.0,,,,354.0,298.0,530.0,84.0,,,56.0,,,136.0,,396.0,,,,,,,0.0,0.0,,,,226.0,,,,,,,,,,106.0,,,158.0,,,,370.0,,,
文山區,興邦里,,,,,,,,,,,,,,2.0,74.0,204.0,,,,,,,324.0,20.0,,,,538.0,,,,,,,900.0,,,,42.0,,60.0,,,,,18.0,,,72.0,,,,236.0,,,,,,,,,,170.0,,200.0,,,,276.0,154.0,460.0,78.0,,,66.0,,,108.0,,196.0,,,,,,,2.0,2.0,,,,682.0,,,,,,,,,,120.0,,,136.0,,,,352.0,,,
文山區,華興里,,,,,,,,,,,,,,14.0,170.0,270.0,,,,,,,710.0,26.0,,,,622.0,,,,,,,992.0,,,,56.0,,110.0,,,,,22.0,,,170.0,,,,486.0,,,,,,,,,,1262.0,,372.0,,,,562.0,352.0,1094.0,110.0,,,118.0,,,300.0,,374.0,,,,,,,0.0,14.0,,,,498.0,,,,,,,,,,224.0,,,248.0,,,,282.0,,,
文山區,萬和里,,,,,,,,,,,,,,2.0,44.0,110.0,,,,,,,522.0,20.0,,,,350.0,,,,,,,332.0,,,,24.0,,38.0,,,,,12.0,,,44.0,,,,166.0,,,,,,,,,,330.0,,138.0,,,,124.0,222.0,368.0,52.0,,,68.0,,,40.0,,166.0,,,,,,,0.0,2.0,,,,174.0,,,,,,,,,,66.0,,,108.0,,,,132.0,,,
文山區,萬年里,,,,,,,,,,,,,,10.0,80.0,220.0,,,,,,,274.0,6.0,,,,450.0,,,,,,,644.0,,,,60.0,,52.0,,,,,20.0,,,104.0,,,,254.0,,,,,,,,,,226.0,,314.0,,,,374.0,350.0,684.0,52.0,,,82.0,,,142.0,,430.0,,,,,,,4.0,12.0,,,,280.0,,,,,,,,,,86.0,,,184.0,,,,228.0,,,
文山區,萬有里,,,,,,,,,,,,,,4.0,92.0,212.0,,,,,,,232.0,12.0,,,,640.0,,,,,,,556.0,,,,38.0,,100.0,,,,,18.0,,,96.0,,,,314.0,,,,,,,,,,288.0,,906.0,,,,276.0,248.0,568.0,52.0,,,106.0,,,102.0,,300.0,,,,,,,6.0,2.0,,,,280.0,,,,,,,,,,116.0,,,320.0,,,,240.0,,,
文山區,萬盛里,,,,,,,,,,,,,,0.0,96.0,158.0,,,,,,,238.0,16.0,,,,482.0,,,,,,,482.0,,,,36.0,,64.0,,,,,6.0,,,54.0,,,,234.0,,,,,,,,,,192.0,,334.0,,,,242.0,310.0,618.0,64.0,,,96.0,,,108.0,,334.0,,,,,,,2.0,12.0,,,,202.0,,,,,,,,,,94.0,,,234.0,,,,272.0,,,
文山區,萬祥里,,,,,,,,,,,,,,2.0,82.0,166.0,,,,,,,196.0,12.0,,,,498.0,,,,,,,404.0,,,,28.0,,34.0,,,,,20.0,,,62.0,,,,172.0,,,,,,,,,,174.0,,420.0,,,,338.0,378.0,500.0,36.0,,,60.0,,,142.0,,262.0,,,,,,,0.0,8.0,,,,194.0,,,,,,,,,,168.0,,,140.0,,,,406.0,,,
文山區,萬美里,,,,,,,,,,,,,,10.0,90.0,214.0,,,,,,,528.0,40.0,,,,614.0,,,,,,,970.0,,,,30.0,,154.0,,,,,26.0,,,146.0,,,,448.0,,,,,,,,,,494.0,,250.0,,,,460.0,262.0,788.0,110.0,,,116.0,,,214.0,,334.0,,,,,,,6.0,4.0,,,,430.0,,,,,,,,,,292.0,,,202.0,,,,186.0,,,
文山區,萬興里,,,,,,,,,,,,,,10.0,188.0,266.0,,,,,,,550.0,38.0,,,,760.0,,,,,,,648.0,,,,46.0,,172.0,,,,,28.0,,,122.0,,,,402.0,,,,,,,,,,358.0,,296.0,,,,304.0,268.0,754.0,80.0,,,112.0,,,2178.0,,228.0,,,,,,,6.0,6.0,,,,624.0,,,,,,,,,,266.0,,,162.0,,,,234.0,,,
文山區,萬芳里,,,,,,,,,,,,,,2.0,174.0,244.0,,,,,,,430.0,24.0,,,,666.0,,,,,,,994.0,,,,60.0,,90.0,,,,,28.0,,,124.0,,,,372.0,,,,,,,,,,1374.0,,306.0,,,,448.0,236.0,854.0,132.0,,,144.0,,,290.0,,314.0,,,,,,,6.0,6.0,,,,374.0,,,,,,,,,,338.0,,,148.0,,,,206.0,,,
文山區,萬隆里,,,,,,,,,,,,,,6.0,106.0,336.0,,,,,,,452.0,18.0,,,,692.0,,,,,,,946.0,,,,74.0,,74.0,,,,,26.0,,,116.0,,,,360.0,,,,,,,,,,328.0,,642.0,,,,382.0,408.0,720.0,76.0,,,124.0,,,160.0,,502.0,,,,,,,8.0,12.0,,,,378.0,,,,,,,,,,196.0,,,432.0,,,,340.0,,,
文山區,試院里,,,,,,,,,,,,,,8.0,118.0,300.0,,,,,,,568.0,50.0,,,,556.0,,,,,,,802.0,,,,42.0,,72.0,,,,,14.0,,,94.0,,,,418.0,,,,,,,,,,466.0,,386.0,,,,386.0,702.0,848.0,102.0,,,148.0,,,252.0,,306.0,,,,,,,4.0,10.0,,,,326.0,,,,,,,,,,148.0,,,332.0,,,,186.0,,,
文山區,順興里,,,,,,,,,,,,,,6.0,238.0,226.0,,,,,,,886.0,42.0,,,,512.0,,,,,,,828.0,,,,52.0,,118.0,,,,,22.0,,,164.0,,,,334.0,,,,,,,,,,366.0,,532.0,,,,566.0,230.0,574.0,90.0,,,116.0,,,438.0,,258.0,,,,,,,2.0,10.0,,,,444.0,,,,,,,,,,470.0,,,268.0,,,,218.0,,,
松山區,三民里,,,,,,,514.0,,,,,30.0,,,,,692.0,,,,,890.0,,,,,476.0,,,,,,,,,,,,,,,,,,104.0,,,,,,,400.0,,,,,322.0,68.0,,,,,,,,898.0,,780.0,,,,,,,,600.0,540.0,,692.0,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
松山區,中崙里,,,,,,,304.0,,,,,26.0,,,,,396.0,,,,,530.0,,,,,230.0,,,,,,,,,,,,,,,,,,24.0,,,,,,,268.0,,,,,192.0,54.0,,,,,,,,468.0,,328.0,,,,,,,,330.0,548.0,,436.0,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,14.0,,
松山區,中正里,,,,,,,642.0,,,,,54.0,,,,,806.0,,,,,1390.0,,,,,366.0,,,,,,,,,,,,,,,,,,66.0,,,,,,,596.0,,,,,656.0,82.0,,,,,,,,1046.0,,722.0,,,,,,,,750.0,1468.0,,422.0,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
松山區,中華里,,,,,,,402.0,,,,,40.0,,,,,514.0,,,,,908.0,,,,,340.0,,,,,,,,,,,,,,,,,,32.0,,,,,,,390.0,,,,,310.0,62.0,,,,,,,,780.0,,850.0,,,,,,,,462.0,768.0,,570.0,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
松山區,介壽里,,,,,,,352.0,,,,,42.0,,,,,590.0,,,,,454.0,,,,,356.0,,,,,,,,,,,,,,,,,,54.0,,,,,,,256.0,,,,,208.0,60.0,,,,,,,,618.0,,292.0,,,,,,,,432.0,442.0,,406.0,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
松山區,吉仁里,,,,,,,240.0,,,,,22.0,,,,,700.0,,,,,548.0,,,,,242.0,,,,,,,,,,,,,,,,,,28.0,,,,,,,242.0,,,,,142.0,56.0,,,,,,,,400.0,,292.0,,,,,,,,322.0,436.0,,310.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
松山區,吉祥里,,,,,,,490.0,,,,,46.0,,,,,1250.0,,,,,1480.0,,,,,486.0,,,,,,,,,,,,,,,,,,76.0,,,,,,,536.0,,,,,356.0,100.0,,,,,,,,1012.0,,468.0,,,,,,,,702.0,774.0,,784.0,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
松山區,安平里,,,,,,,572.0,,,,,70.0,,,,,3182.0,,,,,976.0,,,,,386.0,,,,,,,,,,,,,,,,,,78.0,,,,,,,472.0,,,,,278.0,124.0,,,,,,,,824.0,,510.0,,,,,,,,594.0,346.0,,632.0,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
松山區,富泰里,,,,,,,482.0,,,,,22.0,,,,,338.0,,,,,730.0,,,,,314.0,,,,,,,,,,,,,,,,,,48.0,,,,,,,274.0,,,,,172.0,60.0,,,,,,,,794.0,,350.0,,,,,,,,440.0,324.0,,486.0,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
松山區,富錦里,,,,,,,492.0,,,,,38.0,,,,,454.0,,,,,688.0,,,,,320.0,,,,,,,,,,,,,,,,,,72.0,,,,,,,352.0,,,,,242.0,44.0,,,,,,,,750.0,,482.0,,,,,,,,634.0,368.0,,592.0,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
松山區,復勢里,,,,,,,510.0,,,,,56.0,,,,,744.0,,,,,722.0,,,,,260.0,,,,,,,,,,,,,,,,,,70.0,,,,,,,424.0,,,,,494.0,76.0,,,,,,,,520.0,,380.0,,,,,,,,516.0,664.0,,1056.0,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
松山區,復建里,,,,,,,346.0,,,,,42.0,,,,,550.0,,,,,668.0,,,,,392.0,,,,,,,,,,,,,,,,,,44.0,,,,,,,272.0,,,,,200.0,56.0,,,,,,,,504.0,,328.0,,,,,,,,298.0,566.0,,472.0,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
松山區,復源里,,,,,,,246.0,,,,,14.0,,,,,368.0,,,,,458.0,,,,,260.0,,,,,,,,,,,,,,,,,,44.0,,,,,,,214.0,,,,,124.0,64.0,,,,,,,,320.0,,352.0,,,,,,,,272.0,426.0,,296.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
松山區,復盛里,,,,,,,412.0,,,,,46.0,,,,,818.0,,,,,970.0,,,,,586.0,,,,,,,,,,,,,,,,,,36.0,,,,,,,382.0,,,,,402.0,72.0,,,,,,,,780.0,,516.0,,,,,,,,540.0,588.0,,710.0,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
松山區,慈祐里,,,,,,,528.0,,,,,74.0,,,,,984.0,,,,,868.0,,,,,460.0,,,,,,,,,,,,,,,,,,78.0,,,,,,,512.0,,,,,752.0,116.0,,,,,,,,628.0,,574.0,,,,,,,,628.0,952.0,,348.0,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
松山區,敦化里,,,,,,,520.0,,,,,54.0,,,,,774.0,,,,,1156.0,,,,,346.0,,,,,,,,,,,,,,,,,,68.0,,,,,,,414.0,,,,,382.0,178.0,,,,,,,,790.0,,440.0,,,,,,,,576.0,960.0,,520.0,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
松山區,新東里,,,,,,,414.0,,,,,20.0,,,,,540.0,,,,,568.0,,,,,302.0,,,,,,,,,,,,,,,,,,68.0,,,,,,,298.0,,,,,244.0,96.0,,,,,,,,788.0,,392.0,,,,,,,,618.0,438.0,,520.0,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
松山區,新益里,,,,,,,418.0,,,,,36.0,,,,,512.0,,,,,474.0,,,,,218.0,,,,,,,,,,,,,,,,,,42.0,,,,,,,278.0,,,,,274.0,68.0,,,,,,,,910.0,,348.0,,,,,,,,540.0,474.0,,572.0,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
松山區,新聚里,,,,,,,588.0,,,,,58.0,,,,,1742.0,,,,,992.0,,,,,466.0,,,,,,,,,,,,,,,,,,66.0,,,,,,,504.0,,,,,360.0,92.0,,,,,,,,802.0,,650.0,,,,,,,,664.0,592.0,,754.0,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
松山區,東光里,,,,,,,474.0,,,,,60.0,,,,,1158.0,,,,,1014.0,,,,,444.0,,,,,,,,,,,,,,,,,,106.0,,,,,,,398.0,,,,,360.0,108.0,,,,,,,,1240.0,,534.0,,,,,,,,578.0,472.0,,634.0,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
松山區,東勢里,,,,,,,354.0,,,,,26.0,,,,,642.0,,,,,580.0,,,,,326.0,,,,,,,,,,,,,,,,,,60.0,,,,,,,260.0,,,,,206.0,34.0,,,,,,,,496.0,,278.0,,,,,,,,388.0,430.0,,378.0,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
松山區,東昌里,,,,,,,234.0,,,,,28.0,,,,,348.0,,,,,332.0,,,,,122.0,,,,,,,,,,,,,,,,,,40.0,,,,,,,158.0,,,,,142.0,28.0,,,,,,,,316.0,,236.0,,,,,,,,248.0,306.0,,224.0,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
松山區,東榮里,,,,,,,714.0,,,,,42.0,,,,,782.0,,,,,910.0,,,,,544.0,,,,,,,,,,,,,,,,,,104.0,,,,,,,404.0,,,,,376.0,88.0,,,,,,,,1046.0,,678.0,,,,,,,,800.0,806.0,,908.0,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,14.0,,
松山區,松基里,,,,,,,270.0,,,,,42.0,,,,,454.0,,,,,630.0,,,,,144.0,,,,,,,,,,,,,,,,,,32.0,,,,,,,246.0,,,,,388.0,32.0,,,,,,,,452.0,,308.0,,,,,,,,302.0,330.0,,170.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
松山區,民有里,,,,,,,678.0,,,,,78.0,,,,,450.0,,,,,1326.0,,,,,374.0,,,,,,,,,,,,,,,,,,106.0,,,,,,,478.0,,,,,2102.0,48.0,,,,,,,,1226.0,,622.0,,,,,,,,728.0,676.0,,564.0,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
松山區,民福里,,,,,,,470.0,,,,,58.0,,,,,436.0,,,,,928.0,,,,,310.0,,,,,,,,,,,,,,,,,,40.0,,,,,,,328.0,,,,,714.0,90.0,,,,,,,,1258.0,,590.0,,,,,,,,436.0,478.0,,622.0,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
松山區,福成里,,,,,,,268.0,,,,,20.0,,,,,308.0,,,,,386.0,,,,,132.0,,,,,,,,,,,,,,,,,,34.0,,,,,,,148.0,,,,,98.0,36.0,,,,,,,,378.0,,212.0,,,,,,,,180.0,308.0,,156.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
松山區,精忠里,,,,,,,364.0,,,,,32.0,,,,,388.0,,,,,496.0,,,,,276.0,,,,,,,,,,,,,,,,,,44.0,,,,,,,248.0,,,,,210.0,48.0,,,,,,,,538.0,,298.0,,,,,,,,342.0,464.0,,738.0,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
松山區,美仁里,,,,,,,236.0,,,,,22.0,,,,,398.0,,,,,442.0,,,,,452.0,,,,,,,,,,,,,,,,,,30.0,,,,,,,166.0,,,,,166.0,34.0,,,,,,,,280.0,,236.0,,,,,,,,370.0,422.0,,216.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
