行政區別,村里別,伍大辰,侯漢廷,劉仕傑,劉耀仁,吳世正,吳崢,吳志剛,吳曉東,吳沛憶,周威佑,周柏雅,張凱鈞,張斯綱,張東隆,張榮法,張秀葉,張茂楠,徐世勲,徐巧芯,徐弘庭,徐書慧,徐立信,應曉薇,戴錫欽,曾勁元,李克焜,李建昌,李志恒,李慶元,李慶鋒,李明賢,李柏毅,李美津,李茂榮,杜彩菊,林世宗,林亭君,林亮君,林國成,林婕麗,林明正,林杏兒,林柏勛,林瑞圖,林穎孟,林逸萍,梁文傑,楊仟慧,楊時睿,楊靜宇,歐陽龍,江志銘,汪志冰,洪健益,洪士奇,游淑慧,游藝,潘懷宗,潘翰疆,王世堅,王奕凱,王威中,王孝維,王振鴻,王映心,王欣儀,王正德,王浩,王致雅,王芝安,王閔生,王鴻芸,王鴻薇,秦慧珠,簡舒培,羅智強,耿葳,苗博雅,葉智遠,葉林傳,葉海瑞,蔡宜珊,蕭新晟,蕭瑞麟,蕭筱臻,蕭赫麟,蘇恆,許家蓓,許淑華,許菡芸,謝維洲,趙家蓉,邱威傑,郭昭巖,鄭建炘,鍾佩玲,鍾小平,鍾沛君,闕枚莎,阮昭雄,陳又新,陳婕瑄,陳建銘,陳彥伯,陳怡君,陳慈慧,陳政忠,陳永德,陳炳甫,陳義洲,陳賢蔚,陳重文,陳錦祥,顏聖冠,顏若芳,高嘉瑜,黃德北,黃珊珊,黃郁芬,黃麗香,龔偉綸
松山區,自強里,,,,,,352.0,,,,,,,,,,,420.0,332.0,1286.0,,,,,1354.0,,,,,,,,,,20.0,,,,,,,442.0,,62.0,,,,,,,,,,,176.0,498.0,,126.0,,,,,,,24.0,,,1340.0,,,,,,2008.0,1118.0,,,,,14.0,,,,,,,2.0,,372.0,398.0,,,,540.0,,,,,,,,,,,,,,,96.0,,,,,,,,,,,,,
松山區,莊敬里,,,,,,308.0,,,,,,,,,,,428.0,176.0,504.0,,,,,186.0,,,,,,,,,,16.0,,,,,,,76.0,,28.0,,,,,,,,,,,290.0,240.0,,58.0,,,,,,,16.0,,,204.0,,,,,,848.0,640.0,,,,,22.0,,,,,,,2.0,,502.0,438.0,,,,304.0,,,,,,,,,,,,,,,544.0,,,,,,,,,,,,,
松山區,鵬程里,,,,,,244.0,,,,,,,,,,,520.0,206.0,660.0,,,,,476.0,,,,,,,,,,6.0,,,,,,,170.0,,36.0,,,,,,,,,,,288.0,260.0,,50.0,,,,,,,30.0,,,410.0,,,,,,836.0,672.0,,,,,4.0,,,,,,,6.0,,290.0,316.0,,,,462.0,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,
松山區,龍田里,,,,,,406.0,,,,,,,,,,,384.0,458.0,1262.0,,,,,752.0,,,,,,,,,,28.0,,,,,,,372.0,,66.0,,,,,,,,,,,298.0,410.0,,130.0,,,,,,,36.0,,,824.0,,,,,,1682.0,948.0,,,,,16.0,,,,,,,8.0,,476.0,606.0,,,,538.0,,,,,,,,,,,,,,,820.0,,,,,,,,,,,,,
萬華區,仁德里,6.0,,,326.0,,,506.0,,654.0,1186.0,,,,,152.0,16.0,,,,,,680.0,342.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,58.0,,,,,,,,150.0,,,,406.0,,,548.0,,,,,10.0,,,,,,,,,,,,244.0,,,,,,,2.0
萬華區,保德里,2.0,,,360.0,,,204.0,,548.0,318.0,,,,,76.0,2.0,,,,,,488.0,202.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,16.0,,,,,,,,112.0,,,,726.0,,,348.0,,,,,6.0,,,,,,,,,,,,236.0,,,,,,,2.0
萬華區,全德里,14.0,,,424.0,,,288.0,,640.0,422.0,,,,,88.0,2.0,,,,,,812.0,314.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,60.0,,,,,,,,136.0,,,,684.0,,,522.0,,,,,10.0,,,,,,,,,,,,304.0,,,,,,,12.0
萬華區,凌霄里,14.0,,,220.0,,,356.0,,404.0,176.0,,,,,248.0,4.0,,,,,,636.0,974.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,46.0,,,,,,,,74.0,,,,412.0,,,532.0,,,,,10.0,,,,,,,,,,,,214.0,,,,,,,4.0
萬華區,和平里,28.0,,,1408.0,,,308.0,,1032.0,630.0,,,,,102.0,8.0,,,,,,1176.0,426.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,52.0,,,,,,,,210.0,,,,852.0,,,548.0,,,,,28.0,,,,,,,,,,,,646.0,,,,,,,10.0
萬華區,和德里,8.0,,,696.0,,,294.0,,904.0,480.0,,,,,104.0,14.0,,,,,,812.0,574.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,58.0,,,,,,,,194.0,,,,1496.0,,,404.0,,,,,18.0,,,,,,,,,,,,636.0,,,,,,,10.0
萬華區,壽德里,4.0,,,748.0,,,316.0,,666.0,442.0,,,,,124.0,8.0,,,,,,1010.0,374.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,38.0,,,,,,,,162.0,,,,620.0,,,706.0,,,,,10.0,,,,,,,,,,,,396.0,,,,,,,4.0
萬華區,孝德里,6.0,,,454.0,,,266.0,,520.0,288.0,,,,,64.0,4.0,,,,,,624.0,202.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,16.0,,,,,,,,122.0,,,,486.0,,,266.0,,,,,6.0,,,,,,,,,,,,432.0,,,,,,,8.0
萬華區,富民里,8.0,,,508.0,,,348.0,,746.0,726.0,,,,,60.0,8.0,,,,,,652.0,328.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,,,,,,,,118.0,,,,556.0,,,374.0,,,,,38.0,,,,,,,,,,,,538.0,,,,,,,10.0
萬華區,富福里,20.0,,,676.0,,,280.0,,778.0,896.0,,,,,68.0,12.0,,,,,,640.0,302.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,58.0,,,,,,,,142.0,,,,818.0,,,448.0,,,,,26.0,,,,,,,,,,,,274.0,,,,,,,6.0
萬華區,忠德里,14.0,,,656.0,,,226.0,,744.0,554.0,,,,,86.0,0.0,,,,,,672.0,334.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,24.0,,,,,,,,172.0,,,,700.0,,,372.0,,,,,10.0,,,,,,,,,,,,348.0,,,,,,,6.0
萬華區,忠貞里,14.0,,,236.0,,,398.0,,472.0,194.0,,,,,410.0,42.0,,,,,,886.0,1158.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,26.0,,,,,,,,138.0,,,,536.0,,,880.0,,,,,14.0,,,,,,,,,,,,274.0,,,,,,,10.0
萬華區,新和里,22.0,,,258.0,,,840.0,,732.0,236.0,,,,,716.0,22.0,,,,,,1886.0,1126.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,50.0,,,,,,,,222.0,,,,1208.0,,,2210.0,,,,,12.0,,,,,,,,,,,,314.0,,,,,,,18.0
萬華區,新安里,12.0,,,372.0,,,764.0,,606.0,282.0,,,,,264.0,20.0,,,,,,1550.0,682.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,36.0,,,,,,,,150.0,,,,592.0,,,958.0,,,,,14.0,,,,,,,,,,,,452.0,,,,,,,10.0
萬華區,新忠里,2.0,,,62.0,,,224.0,,200.0,96.0,,,,,148.0,0.0,,,,,,732.0,460.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,22.0,,,,,,,,74.0,,,,366.0,,,1340.0,,,,,2.0,,,,,,,,,,,,120.0,,,,,,,4.0
萬華區,新起里,12.0,,,844.0,,,574.0,,1016.0,496.0,,,,,190.0,20.0,,,,,,732.0,532.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,92.0,,,,,,,,248.0,,,,726.0,,,736.0,,,,,28.0,,,,,,,,,,,,338.0,,,,,,,14.0
萬華區,日善里,12.0,,,432.0,,,268.0,,540.0,504.0,,,,,80.0,2.0,,,,,,832.0,230.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,30.0,,,,,,,,88.0,,,,456.0,,,440.0,,,,,12.0,,,,,,,,,,,,308.0,,,,,,,12.0
萬華區,日祥里,10.0,,,466.0,,,424.0,,544.0,234.0,,,,,326.0,2.0,,,,,,916.0,822.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,36.0,,,,,,,,136.0,,,,730.0,,,1196.0,,,,,6.0,,,,,,,,,,,,290.0,,,,,,,6.0
萬華區,柳鄉里,12.0,,,682.0,,,412.0,,780.0,592.0,,,,,86.0,12.0,,,,,,666.0,482.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,64.0,,,,,,,,134.0,,,,610.0,,,412.0,,,,,26.0,,,,,,,,,,,,582.0,,,,,,,8.0
萬華區,榮德里,14.0,,,264.0,,,132.0,,600.0,334.0,,,,,84.0,0.0,,,,,,590.0,240.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,20.0,,,,,,,,86.0,,,,870.0,,,320.0,,,,,10.0,,,,,,,,,,,,454.0,,,,,,,16.0
萬華區,福星里,30.0,,,328.0,,,1008.0,,710.0,422.0,,,,,92.0,34.0,,,,,,630.0,604.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,64.0,,,,,,,,160.0,,,,590.0,,,654.0,,,,,48.0,,,,,,,,,,,,386.0,,,,,,,26.0
萬華區,福音里,26.0,,,318.0,,,400.0,,798.0,616.0,,,,,70.0,4.0,,,,,,488.0,356.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,50.0,,,,,,,,158.0,,,,374.0,,,380.0,,,,,12.0,,,,,,,,,,,,268.0,,,,,,,6.0
萬華區,糖廍里,12.0,,,728.0,,,302.0,,846.0,610.0,,,,,86.0,8.0,,,,,,830.0,406.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,66.0,,,,,,,,188.0,,,,948.0,,,560.0,,,,,22.0,,,,,,,,,,,,596.0,,,,,,,16.0
萬華區,綠堤里,6.0,,,374.0,,,276.0,,478.0,378.0,,,,,68.0,10.0,,,,,,510.0,402.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,30.0,,,,,,,,104.0,,,,430.0,,,906.0,,,,,18.0,,,,,,,,,,,,376.0,,,,,,,8.0
萬華區,興德里,4.0,,,526.0,,,234.0,,756.0,354.0,,,,,90.0,4.0,,,,,,858.0,310.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,34.0,,,,,,,,142.0,,,,778.0,,,432.0,,,,,16.0,,,,,,,,,,,,480.0,,,,,,,8.0
萬華區,菜園里,18.0,,,570.0,,,596.0,,1078.0,842.0,,,,,98.0,26.0,,,,,,778.0,526.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,78.0,,,,,,,,198.0,,,,696.0,,,520.0,,,,,44.0,,,,,,,,,,,,560.0,,,,,,,14.0
萬華區,華中里,20.0,,,640.0,,,338.0,,884.0,570.0,,,,,132.0,2.0,,,,,,1092.0,392.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,48.0,,,,,,,,198.0,,,,1036.0,,,686.0,,,,,26.0,,,,,,,,,,,,1368.0,,,,,,,6.0
萬華區,華江里,24.0,,,802.0,,,560.0,,1158.0,934.0,,,,,140.0,14.0,,,,,,1162.0,840.0,,38.0,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,74.0,,,,,,,,332.0,,,,1268.0,,,858.0,,,,,42.0,,,,,,,,,,,,926.0,,,,,,,20.0
萬華區,萬壽里,12.0,,,174.0,,,376.0,,470.0,200.0,,,,,70.0,22.0,,,,,,304.0,346.0,,24.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,40.0,,,,,,,,86.0,,,,342.0,,,420.0,,,,,14.0,,,,,,,,,,,,216.0,,,,,,,6.0
萬華區,西門里,6.0,,,246.0,,,602.0,,600.0,232.0,,,,,90.0,24.0,,,,,,386.0,364.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,32.0,,,,,,,,116.0,,,,290.0,,,456.0,,,,,12.0,,,,,,,,,,,,200.0,,,,,,,18.0
萬華區,銘德里,12.0,,,454.0,,,232.0,,664.0,528.0,,,,,100.0,0.0,,,,,,918.0,382.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,62.0,,,,,,,,150.0,,,,822.0,,,432.0,,,,,14.0,,,,,,,,,,,,396.0,,,,,,,10.0
萬華區,錦德里,8.0,,,712.0,,,338.0,,852.0,566.0,,,,,96.0,12.0,,,,,,874.0,414.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,68.0,,,,,,,,144.0,,,,934.0,,,520.0,,,,,14.0,,,,,,,,,,,,484.0,,,,,,,14.0
萬華區,雙園里,18.0,,,614.0,,,258.0,,640.0,554.0,,,,,120.0,2.0,,,,,,866.0,312.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,50.0,,,,,,,,110.0,,,,714.0,,,394.0,,,,,18.0,,,,,,,,,,,,318.0,,,,,,,16.0
萬華區,青山里,20.0,,,536.0,,,482.0,,770.0,798.0,,,,,94.0,12.0,,,,,,768.0,426.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,46.0,,,,,,,,142.0,,,,748.0,,,510.0,,,,,36.0,,,,,,,,,,,,550.0,,,,,,,6.0
萬華區,頂碩里,16.0,,,1240.0,,,360.0,,1020.0,838.0,,,,,228.0,6.0,,,,,,1380.0,512.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,62.0,,,,,,,,224.0,,,,884.0,,,616.0,,,,,14.0,,,,,,,,,,,,536.0,,,,,,,6.0
萬華區,騰雲里,12.0,,,192.0,,,386.0,,406.0,158.0,,,,,190.0,4.0,,,,,,554.0,518.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,32.0,,,,,,,,98.0,,,,478.0,,,552.0,,,,,8.0,,,,,,,,,,,,170.0,,,,,,,4.0
