行政區別,村里別,候選人1＿候選人名稱,候選人1＿黨籍,候選人1_得票數,候選人2＿候選人名稱,候選人2＿黨籍,候選人2_得票數,候選人3＿候選人名稱,候選人3＿黨籍,候選人3_得票數,候選人4＿候選人名稱,候選人4＿黨籍,候選人4_得票數,候選人5＿候選人名稱,候選人5＿黨籍,候選人5_得票數,候選人6＿候選人名稱,候選人6＿黨籍,候選人6_得票數,候選人7＿候選人名稱,候選人7＿黨籍,候選人7_得票數,候選人8＿候選人名稱,候選人8＿黨籍,候選人8_得票數,候選人9＿候選人名稱,候選人9＿黨籍,候選人9_得票數,候選人10＿候選人名稱,候選人10＿黨籍,候選人10_得票數,候選人11＿候選人名稱,候選人11＿黨籍,候選人11_得票數,候選人12＿候選人名稱,候選人12＿黨籍,候選人12_得票數,候選人13＿候選人名稱,候選人13＿黨籍,候選人13_得票數,候選人14＿候選人名稱,候選人14＿黨籍,候選人14_得票數,候選人15＿候選人名稱,候選人15＿黨籍,候選人15_得票數,候選人16＿候選人名稱,候選人16＿黨籍,候選人16_得票數,候選人17＿候選人名稱,候選人17＿黨籍,候選人17_得票數,候選人18＿候選人名稱,候選人18＿黨籍,候選人18_得票數,候選人19＿候選人名稱,候選人19＿黨籍,候選人19_得票數,候選人20＿候選人名稱,候選人20＿黨籍,候選人20_得票數,候選人21＿候選人名稱,候選人21＿黨籍,候選人21_得票數,候選人22＿候選人名稱,候選人22＿黨籍,候選人22_得票數,候選人23＿候選人名稱,候選人23＿黨籍,候選人23_得票數,候選人24＿候選人名稱,候選人24＿黨籍,候選人24_得票數,候選人25＿候選人名稱,候選人25＿黨籍,候選人25_得票數,候選人26＿候選人名稱,候選人26＿黨籍,候選人26_得票數,候選人27＿候選人名稱,候選人27＿黨籍,候選人27_得票數
秀林鄉,景美村,傅崐萁,無黨籍及未經政黨推薦,94,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,52,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,20,巫化．巴阿立佑司,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,12,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,68,陳瑩,民主進步黨,30,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,8,黃仁,中國國民黨,4,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,8,伍麗華Saidhai．Tahovecahe,民主進步黨,454,孔文吉,中國國民黨,436,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,4,撒卡伊,無黨籍及未經政黨推薦,4,林信義,無黨籍及未經政黨推薦,48,林曉婷,無黨籍及未經政黨推薦,6,章正輝Lemaljiz．Kusaza,中國國民黨,44,錢宥均,無黨籍及未經政黨推薦,4,高畹芯,喜樂島聯盟,4,高金素梅,無黨籍及未經政黨推薦,910
秀林鄉,水源村,傅崐萁,無黨籍及未經政黨推薦,96,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,50,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,30,巫化．巴阿立佑司,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,12,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,2,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,32,陳瑩,民主進步黨,20,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,2,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,22,伍麗華Saidhai．Tahovecahe,民主進步黨,148,孔文吉,中國國民黨,284,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,2,撒卡伊,無黨籍及未經政黨推薦,4,林信義,無黨籍及未經政黨推薦,6,林曉婷,無黨籍及未經政黨推薦,2,章正輝Lemaljiz．Kusaza,中國國民黨,36,錢宥均,無黨籍及未經政黨推薦,10,高畹芯,喜樂島聯盟,4,高金素梅,無黨籍及未經政黨推薦,836
秀林鄉,秀林村,傅崐萁,無黨籍及未經政黨推薦,52,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,68,許願神,無黨籍及未經政黨推薦,2,黃啓嘉,中國國民黨,20,巫化．巴阿立佑司,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,6,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,40,陳瑩,民主進步黨,18,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,6,黃仁,中國國民黨,6,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,34,伍麗華Saidhai．Tahovecahe,民主進步黨,362,孔文吉,中國國民黨,520,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,10,撒卡伊,無黨籍及未經政黨推薦,6,林信義,無黨籍及未經政黨推薦,50,林曉婷,無黨籍及未經政黨推薦,2,章正輝Lemaljiz．Kusaza,中國國民黨,62,錢宥均,無黨籍及未經政黨推薦,12,高畹芯,喜樂島聯盟,4,高金素梅,無黨籍及未經政黨推薦,968
秀林鄉,銅門村,傅崐萁,無黨籍及未經政黨推薦,52,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,22,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,12,巫化．巴阿立佑司,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,4,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,2,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,34,陳瑩,民主進步黨,4,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,10,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,28,伍麗華Saidhai．Tahovecahe,民主進步黨,88,孔文吉,中國國民黨,424,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,8,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,56,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,14,錢宥均,無黨籍及未經政黨推薦,6,高畹芯,喜樂島聯盟,2,高金素梅,無黨籍及未經政黨推薦,852
花蓮市,主信里,傅崐萁,無黨籍及未經政黨推薦,334,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,6,蕭美琴,民主進步黨,352,許願神,無黨籍及未經政黨推薦,8,黃啓嘉,中國國民黨,110,巫化．巴阿立佑司,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,0,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,4,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,8,陳瑩,民主進步黨,6,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,2,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,2,伍麗華Saidhai．Tahovecahe,民主進步黨,2,孔文吉,中國國民黨,6,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,8
花蓮市,主力里,傅崐萁,無黨籍及未經政黨推薦,1424,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,12,蕭美琴,民主進步黨,1628,許願神,無黨籍及未經政黨推薦,30,黃啓嘉,中國國民黨,510,巫化．巴阿立佑司,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,6,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,4,楊進福,無黨籍及未經政黨推薦,2,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,94,陳瑩,民主進步黨,24,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,8,黃仁,中國國民黨,16,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,6,伍麗華Saidhai．Tahovecahe,民主進步黨,6,孔文吉,中國國民黨,8,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,2,章正輝Lemaljiz．Kusaza,中國國民黨,4,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,2,高金素梅,無黨籍及未經政黨推薦,32
花蓮市,主勤里,傅崐萁,無黨籍及未經政黨推薦,432,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,2,蕭美琴,民主進步黨,526,許願神,無黨籍及未經政黨推薦,10,黃啓嘉,中國國民黨,150,巫化．巴阿立佑司,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,4,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,12,陳瑩,民主進步黨,4,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,6,黃仁,中國國民黨,0,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,2,孔文吉,中國國民黨,6,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,0
花蓮市,主和里,傅崐萁,無黨籍及未經政黨推薦,1714,曹純明,無黨籍及未經政黨推薦,2,蕭嘉豪,無黨籍及未經政黨推薦,12,蕭美琴,民主進步黨,1708,許願神,無黨籍及未經政黨推薦,28,黃啓嘉,中國國民黨,524,巫化．巴阿立佑司,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,18,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,2,楊進福,無黨籍及未經政黨推薦,4,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,108,陳瑩,民主進步黨,36,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,18,黃仁,中國國民黨,2,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,4,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,2,章正輝Lemaljiz．Kusaza,中國國民黨,2,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,16
花蓮市,主商里,傅崐萁,無黨籍及未經政黨推薦,276,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,2,蕭美琴,民主進步黨,432,許願神,無黨籍及未經政黨推薦,4,黃啓嘉,中國國民黨,108,巫化．巴阿立佑司,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,2,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,14,陳瑩,民主進步黨,14,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,0,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,4,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,0
花蓮市,主學里,傅崐萁,無黨籍及未經政黨推薦,1078,曹純明,無黨籍及未經政黨推薦,2,蕭嘉豪,無黨籍及未經政黨推薦,4,蕭美琴,民主進步黨,1112,許願神,無黨籍及未經政黨推薦,16,黃啓嘉,中國國民黨,262,巫化．巴阿立佑司,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,10,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,2,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,42,陳瑩,民主進步黨,20,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,14,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,4,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,2,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,18
花蓮市,主安里,傅崐萁,無黨籍及未經政黨推薦,1470,曹純明,無黨籍及未經政黨推薦,2,蕭嘉豪,無黨籍及未經政黨推薦,4,蕭美琴,民主進步黨,1288,許願神,無黨籍及未經政黨推薦,104,黃啓嘉,中國國民黨,334,巫化．巴阿立佑司,喜樂島聯盟,4,廖國棟Sufin．Siluko,中國國民黨,12,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,4,楊進福,無黨籍及未經政黨推薦,4,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,6,鄭天財Sra．Kacaw,中國國民黨,72,陳瑩,民主進步黨,30,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,8,黃仁,中國國民黨,14,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,4,伍麗華Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,12,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,4,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,4,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,4,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,20
花蓮市,主工里,傅崐萁,無黨籍及未經政黨推薦,256,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,376,許願神,無黨籍及未經政黨推薦,10,黃啓嘉,中國國民黨,132,巫化．巴阿立佑司,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,2,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,4,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,8,陳瑩,民主進步黨,2,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,2,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,0,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,2
花蓮市,主權里,傅崐萁,無黨籍及未經政黨推薦,2726,曹純明,無黨籍及未經政黨推薦,4,蕭嘉豪,無黨籍及未經政黨推薦,22,蕭美琴,民主進步黨,2754,許願神,無黨籍及未經政黨推薦,52,黃啓嘉,中國國民黨,738,巫化．巴阿立佑司,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,72,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,8,楊進福,無黨籍及未經政黨推薦,52,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,22,鄭天財Sra．Kacaw,中國國民黨,564,陳瑩,民主進步黨,92,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,50,黃仁,中國國民黨,50,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,4,伍麗華Saidhai．Tahovecahe,民主進步黨,14,孔文吉,中國國民黨,30,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,2,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,2,林曉婷,無黨籍及未經政黨推薦,4,章正輝Lemaljiz．Kusaza,中國國民黨,2,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,66
花蓮市,主睦里,傅崐萁,無黨籍及未經政黨推薦,290,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,4,蕭美琴,民主進步黨,324,許願神,無黨籍及未經政黨推薦,8,黃啓嘉,中國國民黨,106,巫化．巴阿立佑司,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,4,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,2,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,22,陳瑩,民主進步黨,6,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,0,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,0,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,6
花蓮市,主義里,傅崐萁,無黨籍及未經政黨推薦,268,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,2,蕭美琴,民主進步黨,274,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,110,巫化．巴阿立佑司,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,0,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,24,陳瑩,民主進步黨,0,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,0,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,0,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,4,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,2
花蓮市,主計里,傅崐萁,無黨籍及未經政黨推薦,412,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,452,許願神,無黨籍及未經政黨推薦,10,黃啓嘉,中國國民黨,130,巫化．巴阿立佑司,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,6,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,2,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,20,陳瑩,民主進步黨,10,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,2,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,8,孔文吉,中國國民黨,6,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,10
花蓮市,主農里,傅崐萁,無黨籍及未經政黨推薦,1962,曹純明,無黨籍及未經政黨推薦,4,蕭嘉豪,無黨籍及未經政黨推薦,10,蕭美琴,民主進步黨,2012,許願神,無黨籍及未經政黨推薦,64,黃啓嘉,中國國民黨,556,巫化．巴阿立佑司,喜樂島聯盟,4,廖國棟Sufin．Siluko,中國國民黨,34,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,6,楊進福,無黨籍及未經政黨推薦,16,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,184,陳瑩,民主進步黨,48,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,18,黃仁,中國國民黨,34,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,20,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,6,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,48
花蓮市,國光里,傅崐萁,無黨籍及未經政黨推薦,604,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,4,蕭美琴,民主進步黨,694,許願神,無黨籍及未經政黨推薦,4,黃啓嘉,中國國民黨,250,巫化．巴阿立佑司,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,6,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,40,陳瑩,民主進步黨,12,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,4,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,24,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,2,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,14
